id,Month,Day,Hour,Irr,Text,Weekday
6640,10,4,16,341,16.2,1
6641,10,4,17,214,16.4,1
6642,10,4,18,68,15.8,1
6643,10,4,19,0,15,1
6644,10,4,20,0,14.7,1
6645,10,4,21,0,14.3,1
6646,10,4,22,0,13.9,1
6647,10,4,23,0,13.6,1
6648,10,4,24,0,13.2,1
6649,10,5,1,0,12.7,1
6650,10,5,2,0,12.2,1
6651,10,5,3,0,11.7,1
6652,10,5,4,0,11.5,1
6653,10,5,5,0,11.2,1
6654,10,5,6,0,11.1,1
6655,10,5,7,1,11.1,1
6656,10,5,8,8,11.2,1
6657,10,5,9,20,11.3,1
6658,10,5,10,132,12.6,1
6659,10,5,11,88,13,1
6660,10,5,12,163,13.7,1
6661,10,5,13,104,13.4,1
6662,10,5,14,493,15.9,1
6663,10,5,15,393,17,1
6664,10,5,16,297,17.6,1
6665,10,5,17,134,17.4,1
6666,10,5,18,51,16.8,1
6667,10,5,19,0,16,1
6668,10,5,20,0,15.5,1
6669,10,5,21,0,14.9,1
6670,10,5,22,0,14.3,1
6671,10,5,23,0,13.8,1
6672,10,5,24,0,13.2,1
6673,10,6,1,0,12.5,1
6674,10,6,2,0,11.9,1
6675,10,6,3,0,11.2,1
6676,10,6,4,0,10.9,1
6677,10,6,5,0,10.6,1
6678,10,6,6,0,10.3,1
6679,10,6,7,0,10.4,1
6680,10,6,8,45,11.2,1
6681,10,6,9,22,11.1,1
6682,10,6,10,208,12.8,1
6683,10,6,11,324,14.7,1
6684,10,6,12,233,15.4,1
6685,10,6,13,370,16.6,1
6686,10,6,14,419,17.7,1
6687,10,6,15,369,18.4,1
6688,10,6,16,274,18.5,1
6689,10,6,17,159,18.1,1
6690,10,6,18,22,17.1,1
6691,10,6,19,0,16.1,1
6692,10,6,20,0,15.5,1
6693,10,6,21,0,14.8,1
6694,10,6,22,0,14.1,1
6695,10,6,23,0,13.5,1
6696,10,6,24,0,12.8,1
6697,10,7,1,0,12.2,1
6698,10,7,2,0,11.6,1
6699,10,7,3,0,11,1
6700,10,7,4,0,10.8,1
6701,10,7,5,0,10.5,1
6702,10,7,6,0,10.4,1
6703,10,7,7,3,10.5,1
6704,10,7,8,124,12.3,1
6705,10,7,9,314,14.7,1
6706,10,7,10,503,17.3,1
6707,10,7,11,646,19.7,1
6708,10,7,12,473,20.5,1
6709,10,7,13,212,19.7,1
6710,10,7,14,213,19,1
6711,10,7,15,184,18.4,1
6712,10,7,16,85,17.4,1
6713,10,7,17,72,16.6,1
6714,10,7,18,5,15.6,1
6715,10,7,19,0,14.9,1
6716,10,7,20,0,14.2,1
6717,10,7,21,0,13.5,1
6718,10,7,22,0,12.8,1
6719,10,7,23,0,12.1,1
6720,10,7,24,0,11.4,1
6721,10,8,1,0,10.4,0
6722,10,8,2,0,9.4,0
6723,10,8,3,0,8.3,0
6724,10,8,4,0,7.8,0
6725,10,8,5,0,7.2,0
6726,10,8,6,0,6.8,0
6727,10,8,7,1,6.8,0
6728,10,8,8,92,8.4,0
6729,10,8,9,241,10.7,0
6730,10,8,10,386,13.1,0
6731,10,8,11,495,15.3,0
6732,10,8,12,560,17.2,0
6733,10,8,13,592,18.7,0
6734,10,8,14,570,19.7,0
6735,10,8,15,487,20.1,0
6736,10,8,16,371,20,0
6737,10,8,17,214,19,0
6738,10,8,18,32,17.2,0
6739,10,8,19,0,16.2,0
6740,10,8,20,0,15.3,0
6741,10,8,21,0,14.4,0
6742,10,8,22,0,13.4,0
6743,10,8,23,0,12.5,0
6744,10,8,24,0,11.5,0
6745,10,9,1,0,10.9,0
6746,10,9,2,0,10.2,0
6747,10,9,3,0,9.6,0
6748,10,9,4,0,9.2,0
6749,10,9,5,0,8.9,0
6750,10,9,6,0,8.6,0
6751,10,9,7,0,8.6,0
6752,10,9,8,86,10.2,0
6753,10,9,9,231,12.4,0
6754,10,9,10,371,14.9,0
6755,10,9,11,478,17.1,0
6756,10,9,12,541,19,0
6757,10,9,13,562,20.4,0
6758,10,9,14,524,21.3,0
6759,10,9,15,446,21.6,0
6760,10,9,16,324,21.4,0
6761,10,9,17,178,20.3,0
6762,10,9,18,19,18.6,0
6763,10,9,19,0,17.9,0
6764,10,9,20,0,17.2,0
6765,10,9,21,0,16.5,0
6766,10,9,22,0,15.8,0
6767,10,9,23,0,15.1,0
6768,10,9,24,0,14.3,0
6769,10,10,1,0,13.8,1
6770,10,10,2,0,13.3,1
6771,10,10,3,0,12.7,1
6772,10,10,4,0,12.4,1
6773,10,10,5,0,12.1,1
6774,10,10,6,0,11.9,1
6775,10,10,7,0,11.9,1
6776,10,10,8,68,13.2,1
6777,10,10,9,213,15.5,1
6778,10,10,10,315,17.6,1
6779,10,10,11,321,18.9,1
6780,10,10,12,369,20,1
6781,10,10,13,399,21,1
6782,10,10,14,473,22.1,1
6783,10,10,15,363,22.5,1
6784,10,10,16,318,22.6,1
6785,10,10,17,221,22.2,1
6786,10,10,18,41,20.8,1
6787,10,10,19,0,20,1
6788,10,10,20,0,19.1,1
6789,10,10,21,0,18.3,1
6790,10,10,22,0,17.4,1
6791,10,10,23,0,16.6,1
6792,10,10,24,0,15.7,1
6793,10,11,1,0,15,1
6794,10,11,2,0,14.3,1
6795,10,11,3,0,13.6,1
6796,10,11,4,0,13.3,1
6797,10,11,5,0,12.9,1
6798,10,11,6,0,12.7,1
6799,10,11,7,0,12.7,1
6800,10,11,8,77,14,1
6801,10,11,9,201,15.8,1
6802,10,11,10,288,17.4,1
6803,10,11,11,489,19.8,1
6804,10,11,12,518,21.5,1
6805,10,11,13,454,22.5,1
6806,10,11,14,428,23,1
6807,10,11,15,388,23.3,1
6808,10,11,16,257,23,1
6809,10,11,17,161,22.2,1
6810,10,11,18,16,20.8,1
6811,10,11,19,0,20.1,1
6812,10,11,20,0,19.4,1
6813,10,11,21,0,18.7,1
6814,10,11,22,0,18,1
6815,10,11,23,0,17.3,1
6816,10,11,24,0,16.6,1
6817,10,12,1,0,16,1
6818,10,12,2,0,15.3,1
6819,10,12,3,0,14.6,1
6820,10,12,4,0,14.3,1
6821,10,12,5,0,13.9,1
6822,10,12,6,0,13.7,1
6823,10,12,7,0,13.7,1
6824,10,12,8,46,14.4,1
6825,10,12,9,134,15.6,1
6826,10,12,10,198,16.7,1
6827,10,12,11,263,17.8,1
6828,10,12,12,302,18.7,1
6829,10,12,13,282,19.3,1
6830,10,12,14,243,19.6,1
6831,10,12,15,225,19.7,1
6832,10,12,16,151,19.4,1
6833,10,12,17,71,18.8,1
6834,10,12,18,4,18,1
6835,10,12,19,0,17.4,1
6836,10,12,20,0,16.8,1
6837,10,12,21,0,16.2,1
6838,10,12,22,0,15.6,1
6839,10,12,23,0,15,1
6840,10,12,24,0,14.4,1
6841,10,13,1,0,14,1
6842,10,13,2,0,13.6,1
6843,10,13,3,0,13.1,1
6844,10,13,4,0,12.9,1
6845,10,13,5,0,12.7,1
6846,10,13,6,0,12.5,1
6847,10,13,7,0,12.5,1
6848,10,13,8,20,12.9,1
6849,10,13,9,55,13.5,1
6850,10,13,10,121,14.4,1
6851,10,13,11,93,14.7,1
6852,10,13,12,325,16.5,1
6853,10,13,13,298,17.6,1
6854,10,13,14,289,18.3,1
6855,10,13,15,407,19.4,1
6856,10,13,16,323,20,1
6857,10,13,17,191,20,1
6858,10,13,18,35,19.1,1
6859,10,13,19,0,18.6,1
6860,10,13,20,0,18.2,1
6861,10,13,21,0,17.8,1
6862,10,13,22,0,17.3,1
6863,10,13,23,0,16.9,1
6864,10,13,24,0,16.4,1
6865,10,14,1,0,16,1
6866,10,14,2,0,15.6,1
6867,10,14,3,0,15,1
6868,10,14,4,0,14.9,1
6869,10,14,5,0,14.7,1
6870,10,14,6,0,14.6,1
6871,10,14,7,0,14.5,1
6872,10,14,8,19,13.5,1
6873,10,14,9,51,15.2,1
6874,10,14,10,88,15.4,1
6875,10,14,11,103,16.1,1
6876,10,14,12,111,16.2,1
6877,10,14,13,108,16,1
6878,10,14,14,100,16.7,1
6879,10,14,15,84,16.7,1
6880,10,14,16,69,16.7,1
6881,10,14,17,34,16.4,1
6882,10,14,18,3,16.2,1
6883,10,14,19,0,15.7,1
6884,10,14,20,0,15.3,1
6885,10,14,21,0,14.9,1
6886,10,14,22,0,14.5,1
6887,10,14,23,0,14,1
6888,10,14,24,0,13.6,1
6889,10,15,1,0,12.8,0
6890,10,15,2,0,11.9,0
6891,10,15,3,0,11,0
6892,10,15,4,0,10.6,0
6893,10,15,5,0,10.1,0
6894,10,15,6,0,9.8,0
6895,10,15,7,0,9.7,0
6896,10,15,8,67,10.8,0
6897,10,15,9,242,13.2,0
6898,10,15,10,398,15.7,0
6899,10,15,11,435,17.4,0
6900,10,15,12,479,18.8,0
6901,10,15,13,483,19.8,0
6902,10,15,14,389,20.2,0
6903,10,15,15,343,20.2,0
6904,10,15,16,230,19.7,0
6905,10,15,17,121,18.7,0
6906,10,15,18,10,17.2,0
6907,10,15,19,0,16.4,0
6908,10,15,20,0,15.6,0
6909,10,15,21,0,14.8,0
6910,10,15,22,0,14,0
6911,10,15,23,0,13.2,0
6912,10,15,24,0,12.4,0
6913,10,16,1,0,11.8,0
6914,10,16,2,0,11.1,0
6915,10,16,3,0,10.5,0
6916,10,16,4,0,10.2,0
6917,10,16,5,0,9.8,0
6918,10,16,6,0,9.6,0
6919,10,16,7,0,9.5,0
6920,10,16,8,34,10.1,0
6921,10,16,9,119,11.2,0
6922,10,16,10,191,12.3,0
6923,10,16,11,273,13.5,0
6924,10,16,12,290,14.4,0
6925,10,16,13,316,15.1,0
6926,10,16,14,287,15.6,0
6927,10,16,15,226,15.7,0
6928,10,16,16,156,15.4,0
6929,10,16,17,62,14.7,0
6930,10,16,18,2,13.8,0
6931,10,16,19,0,13.6,0
6932,10,16,20,0,13.3,0
6933,10,16,21,0,13,0
6934,10,16,22,0,12.7,0
6935,10,16,23,0,12.5,0
6936,10,16,24,0,12.2,0
6937,10,17,1,0,12,1
6938,10,17,2,0,11.8,1
6939,10,17,3,0,11.9,1
6940,10,17,4,0,11.5,1
6941,10,17,5,0,11.2,1
6942,10,17,6,0,11.9,1
6943,10,17,7,0,11.8,1
6944,10,17,8,11,12.2,1
6945,10,17,9,42,10.9,1
6946,10,17,10,62,12.7,1
6947,10,17,11,80,13.5,1
6948,10,17,12,101,13.9,1
6949,10,17,13,98,14.2,1
6950,10,17,14,85,14.4,1
6951,10,17,15,76,14.4,1
6952,10,17,16,60,14.4,1
6953,10,17,17,28,14.3,1
6954,10,17,18,2,14,1
6955,10,17,19,0,13.5,1
6956,10,17,20,0,13.3,1
6957,10,17,21,0,13,1
6958,10,17,22,0,12.7,1
6959,10,17,23,0,12.4,1
6960,10,17,24,0,12.1,1
6961,10,18,1,0,11.3,1
6962,10,18,2,0,10.5,1
6963,10,18,3,0,9.7,1
6964,10,18,4,0,9.3,1
6965,10,18,5,0,8.9,1
6966,10,18,6,0,8.6,1
6967,10,18,7,0,8.5,1
6968,10,18,8,52,9.4,1
6969,10,18,9,160,10.8,1
6970,10,18,10,304,12.8,1
6971,10,18,11,396,14.6,1
6972,10,18,12,438,16,1
6973,10,18,13,429,16.9,1
6974,10,18,14,364,17.3,1
6975,10,18,15,297,17.4,1
6976,10,18,16,202,17,1
6977,10,18,17,92,16,1
6978,10,18,18,2,14.8,1
6979,10,18,19,0,14.2,1
6980,10,18,20,0,13.7,1
6981,10,18,21,0,13.2,1
6982,10,18,22,0,12.7,1
6983,10,18,23,0,12.1,1
6984,10,18,24,0,11.6,1
6985,10,19,1,0,11.3,1
6986,10,19,2,0,11,1
6987,10,19,3,0,10.5,1
6988,10,19,4,0,10.4,1
6989,10,19,5,0,9.3,1
6990,10,19,6,0,10.1,1
6991,10,19,7,0,10.2,1
6992,10,19,8,17,10.4,1
6993,10,19,9,66,10.9,1
6994,10,19,10,119,11.7,1
6995,10,19,11,113,12,1
6996,10,19,12,152,12.5,1
6997,10,19,13,191,13,1
6998,10,19,14,171,13.2,1
6999,10,19,15,78,13.1,1
7000,10,19,16,46,12.8,1
7001,10,19,17,24,12.4,1
7002,10,19,18,2,12,1
7003,10,19,19,0,12,1
7004,10,19,20,0,11.9,1
7005,10,19,21,0,11.9,1
7006,10,19,22,0,11.8,1
7007,10,19,23,0,11.4,1
7008,10,19,24,0,11.5,1
7009,10,20,1,0,11.8,1
7010,10,20,2,0,11.8,1
7011,10,20,3,0,11.8,1
7012,10,20,4,0,11.9,1
7013,10,20,5,0,12,1
7014,10,20,6,0,12.1,1
7015,10,20,7,0,12.1,1
7016,10,20,8,9,12.5,1
7017,10,20,9,66,13.5,1
7018,10,20,10,120,14.5,1
7019,10,20,11,158,15.4,1
7020,10,20,12,182,16.1,1
7021,10,20,13,185,16.6,1
7022,10,20,14,169,16.9,1
7023,10,20,15,141,17,1
7024,10,20,16,97,16.8,1
7025,10,20,17,43,16.3,1
7026,10,20,18,2,15.7,1
7027,10,20,19,0,15.2,1
7028,10,20,20,0,15,1
7029,10,20,21,0,14.6,1
7030,10,20,22,0,14.2,1
7031,10,20,23,0,13.6,1
7032,10,20,24,0,12.8,1
7033,10,21,1,0,13,1
7034,10,21,2,0,12.5,1
7035,10,21,3,0,12,1
7036,10,21,4,0,11.7,1
7037,10,21,5,0,11.4,1
7038,10,21,6,0,11.2,1
7039,10,21,7,0,11.1,1
7040,10,21,8,12,11.4,1
7041,10,21,9,102,12.7,1
7042,10,21,10,179,13.8,1
7043,10,21,11,240,14.8,1
7044,10,21,12,303,15.8,1
7045,10,21,13,306,16.4,1
7046,10,21,14,268,16.8,1
7047,10,21,15,226,16.8,1
7048,10,21,16,147,16.5,1
7049,10,21,17,68,15.8,1
7050,10,21,18,2,15,1
7051,10,21,19,0,14.3,1
7052,10,21,20,0,13.6,1
7053,10,21,21,0,13,1
7054,10,21,22,0,12.3,1
7055,10,21,23,0,11.6,1
7056,10,21,24,0,10.9,1
7057,10,22,1,0,10.3,0
7058,10,22,2,0,9.6,0
7059,10,22,3,0,9,0
7060,10,22,4,0,8.6,0
7061,10,22,5,0,8.3,0
7062,10,22,6,0,8,0
7063,10,22,7,0,7.8,0
7064,10,22,8,46,9.2,0
7065,10,22,9,114,10.2,0
7066,10,22,10,107,10.4,0
7067,10,22,11,314,12.1,0
7068,10,22,12,274,12.8,0
7069,10,22,13,306,13.5,0
7070,10,22,14,448,14.6,0
7071,10,22,15,261,14.6,0
7072,10,22,16,250,14.6,0
7073,10,22,17,150,14.1,0
7074,10,22,18,7,13,0
7075,10,22,19,0,12.4,0
7076,10,22,20,0,11.7,0
7077,10,22,21,0,11,0
7078,10,22,22,0,10.3,0
7079,10,22,23,0,9.7,0
7080,10,22,24,0,9,0
7081,10,23,1,0,8.5,0
7082,10,23,2,0,8.1,0
7083,10,23,3,0,7.6,0
7084,10,23,4,0,7.4,0
7085,10,23,5,0,7.2,0
7086,10,23,6,0,7.1,0
7087,10,23,7,0,6.9,0
7088,10,23,8,4,7.1,0
7089,10,23,9,15,7.3,0
7090,10,23,10,74,8,0
7091,10,23,11,180,9.2,0
7092,10,23,12,355,11,0
7093,10,23,13,445,12.7,0
7094,10,23,14,416,13.8,0
7095,10,23,15,394,14.5,0
7096,10,23,16,254,14.6,0
7097,10,23,17,117,14,0
7098,10,23,18,2,12.9,0
7099,10,23,19,0,12.3,0
7100,10,23,20,0,11.6,0
7101,10,23,21,0,11,0
7102,10,23,22,0,10.3,0
7103,10,23,23,0,9.7,0
7104,10,23,24,0,9.1,0
7105,10,24,1,0,8.4,1
7106,10,24,2,0,7.6,1
7107,10,24,3,0,6.9,1
7108,10,24,4,0,6.5,1
7109,10,24,5,0,6.1,1
7110,10,24,6,0,5.9,1
7111,10,24,7,0,5.6,1
7112,10,24,8,21,6.2,1
7113,10,24,9,186,8.7,1
7114,10,24,10,337,11,1
7115,10,24,11,438,12.9,1
7116,10,24,12,506,14.4,1
7117,10,24,13,527,15.5,1
7118,10,24,14,484,16.1,1
7119,10,24,15,379,16.2,1
7120,10,24,16,261,15.6,1
7121,10,24,17,109,14.3,1
7122,10,24,18,2,12.8,1
7123,10,24,19,0,12,1
7124,10,24,20,0,11.1,1
7125,10,24,21,0,10.3,1
7126,10,24,22,0,9.4,1
7127,10,24,23,0,8.6,1
7128,10,24,24,0,7.8,1
7129,10,25,1,0,7,1
7130,10,25,2,0,6.3,1
7131,10,25,3,0,5.6,1
7132,10,25,4,0,5.2,1
7133,10,25,5,0,4.8,1
7134,10,25,6,0,4.5,1
7135,10,25,7,0,4.2,1
7136,10,25,8,19,4.8,1
7137,10,25,9,176,7.1,1
7138,10,25,10,322,9.2,1
7139,10,25,11,430,11.1,1
7140,10,25,12,504,12.7,1
7141,10,25,13,518,13.8,1
7142,10,25,14,464,14.3,1
7143,10,25,15,370,14.3,1
7144,10,25,16,241,13.7,1
7145,10,25,17,106,12.5,1
7146,10,25,18,1,11,1
7147,10,25,19,0,10.3,1
7148,10,25,20,0,9.5,1
7149,10,25,21,0,8.8,1
7150,10,25,22,0,8.1,1
7151,10,25,23,0,7.3,1
7152,10,25,24,0,6.6,1
7153,10,26,1,0,6,1
7154,10,26,2,0,5.4,1
7155,10,26,3,0,4.8,1
7156,10,26,4,0,4.4,1
7157,10,26,5,0,4.1,1
7158,10,26,6,0,3.8,1
7159,10,26,7,0,3.6,1
7160,10,26,8,9,3.8,1
7161,10,26,9,111,5.1,1
7162,10,26,10,211,6.4,1
7163,10,26,11,284,7.5,1
7164,10,26,12,324,8.4,1
7165,10,26,13,330,9,1
7166,10,26,14,284,9.2,1
7167,10,26,15,228,9.2,1
7168,10,26,16,140,8.7,1
7169,10,26,17,54,7.9,1
7170,10,26,18,1,7,1
7171,10,26,19,0,6.7,1
7172,10,26,20,0,6.3,1
7173,10,26,21,0,5.9,1
7174,10,26,22,0,5.5,1
7175,10,26,23,0,5.1,1
7176,10,26,24,0,4.7,1
7177,10,27,1,0,4.5,1
7178,10,27,2,0,4.4,1
7179,10,27,3,0,4.2,1
7180,10,27,4,0,4.2,1
7181,10,27,5,0,4.1,1
7182,10,27,6,0,4.1,1
7183,10,27,7,0,4.1,1
7184,10,27,8,11,4.5,1
7185,10,27,9,122,6.3,1
7186,10,27,10,222,8,1
7187,10,27,11,292,9.4,1
7188,10,27,12,341,10.6,1
7189,10,27,13,339,11.4,1
7190,10,27,14,309,11.8,1
7191,10,27,15,250,11.9,1
7192,10,27,16,149,11.4,1
7193,10,27,17,60,10.5,1
7194,10,27,18,1,9.5,1
7195,10,27,19,0,9,1
7196,10,27,20,0,8.5,1
7197,10,27,21,0,8,1
7198,10,27,22,0,7.5,1
7199,10,27,23,0,7.1,1
7200,10,27,24,0,6.6,1
7201,10,28,1,0,6,1
7202,10,28,2,0,5.3,1
7203,10,28,3,0,4.6,1
7204,10,28,4,0,4.1,1
7205,10,28,5,0,3.7,1
7206,10,28,6,0,3.4,1
7207,10,28,7,0,3,1
7208,10,28,8,10,3.1,1
7209,10,28,9,115,4,1
7210,10,28,10,219,5,1
7211,10,28,11,306,5.8,1
7212,10,28,12,336,6.4,1
7213,10,28,13,329,6.7,1
7214,10,28,14,298,6.8,1
7215,10,28,15,255,6.7,1
7216,10,28,16,155,6.2,1
7217,10,28,17,66,5.5,1
7218,10,28,18,1,4.7,1
7219,10,28,19,0,4.5,1
7220,10,28,20,0,4.4,1
7221,10,28,21,0,4.2,1
7222,10,28,22,0,4,1
7223,10,28,23,0,3.8,1
7224,10,28,24,0,3.7,1
7225,10,29,1,0,4.1,0
7226,10,29,2,0,4.7,0
7227,10,29,3,0,5.2,0
7228,10,29,4,0,5.6,0
7229,10,29,5,0,5.9,0
7230,10,29,6,0,6.1,0
7231,10,29,7,0,6.4,0
7232,10,29,8,3,6.6,0
7233,10,29,9,60,8,0
7234,10,29,10,72,8.5,0
7235,10,29,11,93,9.4,0
7236,10,29,12,134,10.2,0
7237,10,29,13,198,11.2,0
7238,10,29,14,239,12.3,0
7239,10,29,15,239,13.1,0
7240,10,29,16,228,13.7,0
7241,10,29,17,112,13.6,0
7242,10,29,18,5,12.7,0
7243,10,29,19,0,12.4,0
7244,10,29,20,0,12,0
7245,10,29,21,0,11.6,0
7246,10,29,22,0,11.3,0
7247,10,29,23,0,10.9,0
7248,10,29,24,0,10.5,0
7249,10,30,1,0,9.7,0
7250,10,30,2,0,8.8,0
7251,10,30,3,0,8,0
7252,10,30,4,0,7.5,0
7253,10,30,5,0,7.1,0
7254,10,30,6,0,6.7,0
7255,10,30,7,0,6.4,0
7256,10,30,8,10,6.7,0
7257,10,30,9,134,8.3,0
7258,10,30,10,261,10,0
7259,10,30,11,358,11.5,0
7260,10,30,12,411,12.7,0
7261,10,30,13,432,13.6,0
7262,10,30,14,396,14,0
7263,10,30,15,315,14.1,0
7264,10,30,16,202,13.6,0
7265,10,30,17,79,12.6,0
7266,10,30,18,1,11.4,0
7267,10,30,19,0,10.7,0
7268,10,30,20,0,9.9,0
7269,10,30,21,0,9.1,0
7270,10,30,22,0,8.4,0
7271,10,30,23,0,7.6,0
7272,10,30,24,0,6.8,0
7273,10,31,1,0,6.3,1
7274,10,31,2,0,5.7,1
7275,10,31,3,0,5.1,1
7276,10,31,4,0,4.9,1
7277,10,31,5,0,4.6,1
7278,10,31,6,0,4.4,1
7279,10,31,7,0,4.2,1
7280,10,31,8,9,4.5,1
7281,10,31,9,141,6.5,1
7282,10,31,10,271,8.4,1
7283,10,31,11,385,10.3,1
7284,10,31,12,451,11.8,1
7285,10,31,13,455,12.8,1
7286,10,31,14,423,13.4,1
7287,10,31,15,349,13.6,1
7288,10,31,16,221,13.1,1
7289,10,31,17,87,12,1
7290,10,31,18,0,10.7,1
7291,10,31,19,0,9.8,1
7292,10,31,20,0,8.8,1
7293,10,31,21,0,7.9,1
7294,10,31,22,0,7,1
7295,10,31,23,0,6.1,1
7296,10,31,24,0,5.1,1
7297,11,1,1,0,4.2,1
7298,11,1,2,0,3.2,1
7299,11,1,3,0,2.2,1
7300,11,1,4,0,1.7,1
7301,11,1,5,0,1.2,1
7302,11,1,6,0,0.9,1
7303,11,1,7,0,0.5,1
7304,11,1,8,2,0.6,1
7305,11,1,9,34,1,1
7306,11,1,10,201,2.8,1
7307,11,1,11,208,3.7,1
7308,11,1,12,479,5.8,1
7309,11,1,13,310,6.4,1
7310,11,1,14,189,6.3,1
7311,11,1,15,29,5.1,1
7312,11,1,16,18,4.2,1
7313,11,1,17,7,3.4,1
7314,11,1,18,0,2.7,1
7315,11,1,19,0,2.3,1
7316,11,1,20,0,2,1
7317,11,1,21,0,1.7,1
7318,11,1,22,0,1.4,1
7319,11,1,23,0,1,1
7320,11,1,24,0,0.7,1
7321,11,2,1,0,0.5,1
7322,11,2,2,0,0.4,1
7323,11,2,3,0,0.3,1
7324,11,2,4,0,0.3,1
7325,11,2,5,0,0.2,1
7326,11,2,6,0,0.2,1
7327,11,2,7,0,0.2,1
7328,11,2,8,2,0.4,1
7329,11,2,9,25,1,1
7330,11,2,10,56,1.8,1
7331,11,2,11,77,2.5,1
7332,11,2,12,87,3,1
7333,11,2,13,103,3.5,1
7334,11,2,14,392,6,1
7335,11,2,15,324,7.4,1
7336,11,2,16,207,7.9,1
7337,11,2,17,76,7.4,1
7338,11,2,18,0,6.4,1
7339,11,2,19,0,5.9,1
7340,11,2,20,0,5.4,1
7341,11,2,21,0,4.9,1
7342,11,2,22,0,4.3,1
7343,11,2,23,0,3.8,1
7344,11,2,24,0,3.3,1
7345,11,3,1,0,2.5,1
7346,11,3,2,0,1.7,1
7347,11,3,3,0,0.9,1
7348,11,3,4,0,0.4,1
7349,11,3,5,0,0,1
7350,11,3,6,0,-0.3,1
7351,11,3,7,0,-0.6,1
7352,11,3,8,2,-0.6,1
7353,11,3,9,76,1,1
7354,11,3,10,189,3.1,1
7355,11,3,11,292,5.3,1
7356,11,3,12,331,7,1
7357,11,3,13,333,8,1
7358,11,3,14,317,8.7,1
7359,11,3,15,253,8.8,1
7360,11,3,16,215,8.7,1
7361,11,3,17,81,7.6,1
7362,11,3,18,0,6.1,1
7363,11,3,19,0,5.5,1
7364,11,3,20,0,4.9,1
7365,11,3,21,0,4.3,1
7366,11,3,22,0,3.7,1
7367,11,3,23,0,3.1,1
7368,11,3,24,0,2.5,1
7369,11,4,1,0,2.1,1
7370,11,4,2,0,1.8,1
7371,11,4,3,0,1.6,1
7372,11,4,4,0,1.4,1
7373,11,4,5,0,1.3,1
7374,11,4,6,0,1.3,1
7375,11,4,7,0,1.2,1
7376,11,4,8,2,1.4,1
7377,11,4,9,25,1.9,1
7378,11,4,10,63,2.6,1
7379,11,4,11,181,4.1,1
7380,11,4,12,320,6.1,1
7381,11,4,13,352,7.6,1
7382,11,4,14,397,9,1
7383,11,4,15,63,8,1
7384,11,4,16,32,7,1
7385,11,4,17,7,6.1,1
7386,11,4,18,0,5.3,1
7387,11,4,19,0,5.2,1
7388,11,4,20,0,5,1
7389,11,4,21,0,4.9,1
7390,11,4,22,0,4.7,1
7391,11,4,23,0,4.6,1
7392,11,4,24,0,4.4,1
7393,11,5,1,0,4,0
7394,11,5,2,0,3.6,0
7395,11,5,3,0,3.2,0
7396,11,5,4,0,3,0
7397,11,5,5,0,2.8,0
7398,11,5,6,0,2.7,0
7399,11,5,7,0,2.6,0
7400,11,5,8,3,2.7,0
7401,11,5,9,66,4,0
7402,11,5,10,166,5.8,0
7403,11,5,11,216,7.2,0
7404,11,5,12,228,8.1,0
7405,11,5,13,265,9,0
7406,11,5,14,210,9.3,0
7407,11,5,15,142,9.1,0
7408,11,5,16,56,8.3,0
7409,11,5,17,6,7.3,0
7410,11,5,18,0,6.4,0
7411,11,5,19,0,6.1,0
7412,11,5,20,0,5.8,0
7413,11,5,21,0,5.5,0
7414,11,5,22,0,5.2,0
7415,11,5,23,0,4.9,0
7416,11,5,24,0,4.7,0
7417,11,6,1,0,4.4,0
7418,11,6,2,0,4.1,0
7419,11,6,3,0,3.8,0
7420,11,6,4,0,3.7,0
7421,11,6,5,0,3.6,0
7422,11,6,6,0,3.5,0
7423,11,6,7,0,3.4,0
7424,11,6,8,2,3.4,0
7425,11,6,9,15,3.9,0
7426,11,6,10,24,4.1,0
7427,11,6,11,59,4.7,0
7428,11,6,12,50,5,0
7429,11,6,13,64,4.9,0
7430,11,6,14,363,7.5,0
7431,11,6,15,291,8.8,0
7432,11,6,16,174,9.2,0
7433,11,6,17,66,8.8,0
7434,11,6,18,0,8,0
7435,11,6,19,0,7.8,0
7436,11,6,20,0,7.6,0
7437,11,6,21,0,7.4,0
7438,11,6,22,0,7.1,0
7439,11,6,23,0,6.9,0
7440,11,6,24,0,6.7,0
7441,11,7,1,0,6.4,1
7442,11,7,2,0,6.1,1
7443,11,7,3,0,5.8,1
7444,11,7,4,0,5.7,1
7445,11,7,5,0,5.5,1
7446,11,7,6,0,5.4,1
7447,11,7,7,0,5.3,1
7448,11,7,8,1,5.3,1
7449,11,7,9,31,5.9,1
7450,11,7,10,71,6.6,1
7451,11,7,11,119,7.5,1
7452,11,7,12,142,8.1,1
7453,11,7,13,130,8.5,1
7454,11,7,14,104,8.6,1
7455,11,7,15,71,8.4,1
7456,11,7,16,44,8.1,1
7457,11,7,17,23,7.7,1
7458,11,7,18,0,6.4,1
7459,11,7,19,0,6.8,1
7460,11,7,20,0,6.9,1
7461,11,7,21,0,6.8,1
7462,11,7,22,0,6.6,1
7463,11,7,23,0,6.6,1
7464,11,7,24,0,6.5,1
7465,11,8,1,0,6.5,1
7466,11,8,2,0,6.4,1
7467,11,8,3,0,6.5,1
7468,11,8,4,0,6.5,1
7469,11,8,5,0,6.5,1
7470,11,8,6,0,6.6,1
7471,11,8,7,0,6.6,1
7472,11,8,8,1,6.7,1
