time(UTC),Building1,Building2,Building3,Building4
2016-11-04 00:00:00+00:00,496.0,434.0,669.5,364.25
2016-11-04 01:00:00+00:00,292.5,324.0,520.25,127.0
2016-11-04 02:00:00+00:00,321.75,383.0,728.75,124.75
2016-11-04 03:00:00+00:00,186.75,341.75,519.0,147.5
2016-11-04 04:00:00+00:00,223.5,483.25,312.0,175.25
2016-11-04 05:00:00+00:00,256.25,629.0,1071.0,157.0
2016-11-04 06:00:00+00:00,231.25,384.5,1607.5,140.25
2016-11-04 07:00:00+00:00,214.0,564.5,1632.25,209.5
2016-11-04 08:00:00+00:00,173.25,2515.0,1560.0,339.5
2016-11-04 09:00:00+00:00,794.0,1198.0,1362.0,507.25
2016-11-04 10:00:00+00:00,865.5,4769.75,1037.75,461.0
2016-11-04 11:00:00+00:00,806.25,3188.25,691.0,277.0
2016-11-04 12:00:00+00:00,538.5,829.25,388.0,206.5
2016-11-04 13:00:00+00:00,652.5,1519.0,399.25,235.25
2016-11-04 14:00:00+00:00,552.5,358.75,494.25,200.0
2016-11-04 15:00:00+00:00,352.0,318.25,1092.25,225.25
2016-11-04 16:00:00+00:00,323.25,671.5,1694.25,269.25
2016-11-04 17:00:00+00:00,320.75,434.25,1285.75,809.5
2016-11-04 18:00:00+00:00,546.5,780.5,5791.25,682.75
2016-11-04 19:00:00+00:00,705.25,688.75,2690.0,1037.5
2016-11-04 20:00:00+00:00,1973.5,842.75,1229.75,496.25
2016-11-04 21:00:00+00:00,780.75,1301.75,956.75,631.25
2016-11-04 22:00:00+00:00,814.5,1274.75,645.0,500.75
2016-11-04 23:00:00+00:00,719.0,515.5,828.75,173.75
2016-11-05 00:00:00+00:00,245.5,424.75,875.5,158.75
2016-11-05 01:00:00+00:00,193.25,369.0,674.5,130.75
2016-11-05 02:00:00+00:00,210.75,334.75,482.5,136.25
2016-11-05 03:00:00+00:00,220.0,391.0,301.0,154.5
2016-11-05 04:00:00+00:00,226.0,520.5,394.0,162.75
2016-11-05 05:00:00+00:00,165.5,348.75,690.5,137.25
2016-11-05 06:00:00+00:00,310.75,808.5,1659.0,291.5
2016-11-05 07:00:00+00:00,787.0,381.5,2027.0,245.5
2016-11-05 08:00:00+00:00,188.5,475.25,1330.0,1570.75
2016-11-05 09:00:00+00:00,195.5,402.25,1413.75,5301.25
2016-11-05 10:00:00+00:00,217.25,386.75,1148.25,863.75
2016-11-05 11:00:00+00:00,172.0,530.5,1092.75,12554.75
2016-11-05 12:00:00+00:00,167.75,1066.0,770.0,8886.75
2016-11-05 13:00:00+00:00,198.0,455.25,869.5,1041.75
2016-11-05 14:00:00+00:00,211.25,259.5,862.0,6206.25
2016-11-05 15:00:00+00:00,154.25,773.0,754.0,4249.0
2016-11-05 16:00:00+00:00,191.5,312.0,714.75,293.5
2016-11-05 17:00:00+00:00,294.5,330.75,1498.0,1620.25
2016-11-05 18:00:00+00:00,388.5,1367.5,4413.0,4423.5
2016-11-05 19:00:00+00:00,2425.75,2746.75,6667.25,6091.25
2016-11-05 20:00:00+00:00,790.25,504.5,1659.5,649.75
2016-11-05 21:00:00+00:00,744.75,422.5,1062.0,787.75
2016-11-05 22:00:00+00:00,1078.25,2375.25,698.75,900.25
2016-11-05 23:00:00+00:00,483.75,414.0,623.25,286.75
2016-11-06 00:00:00+00:00,202.75,553.5,579.0,127.5
2016-11-06 01:00:00+00:00,213.0,357.0,643.75,132.5
2016-11-06 02:00:00+00:00,257.25,428.0,647.25,131.75
2016-11-06 03:00:00+00:00,230.75,333.75,419.0,167.75
2016-11-06 04:00:00+00:00,250.75,658.0,475.25,194.25
2016-11-06 05:00:00+00:00,208.75,463.5,1302.75,156.5
2016-11-06 06:00:00+00:00,326.0,690.75,1078.75,295.75
2016-11-06 07:00:00+00:00,566.5,480.75,859.25,231.25
2016-11-06 08:00:00+00:00,181.5,284.75,933.0,2114.75
2016-11-06 09:00:00+00:00,206.0,301.0,749.25,818.5
2016-11-06 10:00:00+00:00,178.5,647.25,742.75,3359.75
2016-11-06 11:00:00+00:00,183.0,410.25,701.5,6109.25
2016-11-06 12:00:00+00:00,190.5,2550.75,700.0,2745.25
2016-11-06 13:00:00+00:00,192.5,1180.75,945.25,15776.25
2016-11-06 14:00:00+00:00,196.75,459.5,818.75,4409.5
2016-11-06 15:00:00+00:00,173.75,970.25,1124.5,491.0
2016-11-06 16:00:00+00:00,320.5,324.25,1016.75,476.75
2016-11-06 17:00:00+00:00,316.25,387.75,1512.0,237.5
2016-11-06 18:00:00+00:00,325.25,567.75,1774.0,337.5
2016-11-06 19:00:00+00:00,4020.0,3383.75,2113.25,694.25
2016-11-06 20:00:00+00:00,877.25,900.25,1348.75,635.75
2016-11-06 21:00:00+00:00,801.25,1215.5,1293.5,450.5
2016-11-06 22:00:00+00:00,361.5,1241.75,948.75,662.5
2016-11-06 23:00:00+00:00,245.5,1339.75,911.25,195.25
2016-11-07 00:00:00+00:00,236.75,398.0,636.75,154.25
2016-11-07 01:00:00+00:00,163.0,522.25,621.0,132.5
2016-11-07 02:00:00+00:00,213.25,311.5,687.0,150.0
2016-11-07 03:00:00+00:00,250.25,449.5,694.0,146.75
2016-11-07 04:00:00+00:00,247.5,545.0,875.0,188.0
2016-11-07 05:00:00+00:00,168.5,330.0,663.0,133.0
2016-11-07 06:00:00+00:00,269.0,687.5,1537.5,270.5
2016-11-07 07:00:00+00:00,516.0,407.25,1471.5,895.0
2016-11-07 08:00:00+00:00,170.25,277.0,1275.75,435.5
2016-11-07 09:00:00+00:00,217.25,367.25,1170.5,345.0
2016-11-07 10:00:00+00:00,177.0,366.0,1531.75,492.0
2016-11-07 11:00:00+00:00,185.25,323.25,1536.75,443.5
2016-11-07 12:00:00+00:00,191.0,318.25,1225.25,231.5
2016-11-07 13:00:00+00:00,179.0,1279.0,1235.75,214.5
2016-11-07 14:00:00+00:00,219.5,295.0,1234.5,222.0
2016-11-07 15:00:00+00:00,207.0,682.0,1487.75,331.0
2016-11-07 16:00:00+00:00,288.75,290.25,1594.5,281.5
2016-11-07 17:00:00+00:00,442.5,366.75,9201.75,366.5
2016-11-07 18:00:00+00:00,516.75,587.75,3600.5,496.5
2016-11-07 19:00:00+00:00,971.0,2292.5,1831.75,2696.0
2016-11-07 20:00:00+00:00,1544.5,1255.0,5168.5,1178.75
2016-11-07 21:00:00+00:00,653.0,629.25,992.0,1502.75
2016-11-07 22:00:00+00:00,1283.25,1269.75,738.75,629.25
2016-11-07 23:00:00+00:00,569.5,1351.25,589.0,256.0
2016-11-08 00:00:00+00:00,230.0,432.5,650.5,143.25
2016-11-08 01:00:00+00:00,228.5,2009.0,623.75,136.0
2016-11-08 02:00:00+00:00,231.25,529.25,797.75,152.25
2016-11-08 03:00:00+00:00,216.75,395.0,693.75,154.5
2016-11-08 04:00:00+00:00,255.0,489.25,925.5,164.0
2016-11-08 05:00:00+00:00,217.75,451.75,1256.0,159.75
2016-11-08 06:00:00+00:00,275.25,799.5,1661.0,312.5
2016-11-08 07:00:00+00:00,221.5,338.0,981.75,1211.25
2016-11-08 08:00:00+00:00,448.75,342.0,688.0,1206.0
2016-11-08 09:00:00+00:00,237.5,343.25,722.25,2180.25
2016-11-08 10:00:00+00:00,159.25,477.0,836.0,3776.5
2016-11-08 11:00:00+00:00,224.25,690.75,789.25,310.5
2016-11-08 12:00:00+00:00,412.5,1132.0,1136.75,230.0
2016-11-08 13:00:00+00:00,203.5,459.75,622.75,219.75
2016-11-08 14:00:00+00:00,215.75,1674.0,799.75,219.5
2016-11-08 15:00:00+00:00,954.75,858.0,747.25,220.0
2016-11-08 16:00:00+00:00,496.75,333.75,947.0,238.5
2016-11-08 17:00:00+00:00,686.25,358.75,1888.25,274.0
2016-11-08 18:00:00+00:00,872.25,599.75,2835.75,1688.75
2016-11-08 19:00:00+00:00,1146.75,1102.75,2307.0,1686.5
2016-11-08 20:00:00+00:00,664.75,569.25,1471.25,496.5
2016-11-08 21:00:00+00:00,677.5,357.25,860.5,386.25
2016-11-08 22:00:00+00:00,739.0,436.0,635.25,502.25
2016-11-08 23:00:00+00:00,1020.0,519.25,574.75,542.25
2016-11-09 00:00:00+00:00,634.75,517.25,607.5,203.75
2016-11-09 01:00:00+00:00,318.25,527.5,548.25,157.25
2016-11-09 02:00:00+00:00,242.5,308.0,675.5,159.5
2016-11-09 03:00:00+00:00,194.0,420.5,669.75,168.5
2016-11-09 04:00:00+00:00,219.25,388.25,1067.0,157.75
2016-11-09 05:00:00+00:00,236.25,371.5,1420.0,138.0
2016-11-09 06:00:00+00:00,294.75,896.5,1542.25,249.75
2016-11-09 07:00:00+00:00,155.25,237.75,724.75,252.25
2016-11-09 08:00:00+00:00,430.5,247.5,786.0,234.25
2016-11-09 09:00:00+00:00,367.5,282.25,1797.25,618.25
2016-11-09 10:00:00+00:00,305.25,779.25,1204.25,1193.5
2016-11-09 11:00:00+00:00,270.5,2608.5,3017.25,191.25
2016-11-09 12:00:00+00:00,370.5,3712.0,819.0,258.0
2016-11-09 13:00:00+00:00,337.5,387.75,836.25,344.0
2016-11-09 14:00:00+00:00,282.75,379.5,524.25,255.0
2016-11-09 15:00:00+00:00,247.0,332.5,770.75,305.5
2016-11-09 16:00:00+00:00,411.5,316.5,933.75,243.5
2016-11-09 17:00:00+00:00,631.5,555.5,1304.25,486.25
2016-11-09 18:00:00+00:00,850.25,485.0,1835.0,2193.0
2016-11-09 19:00:00+00:00,1079.0,587.5,2753.25,2147.25
2016-11-09 20:00:00+00:00,3037.75,811.75,2342.25,898.25
2016-11-09 21:00:00+00:00,432.5,498.5,1682.0,845.75
2016-11-09 22:00:00+00:00,397.5,253.25,807.25,615.25
2016-11-09 23:00:00+00:00,224.5,346.5,640.5,700.5
2016-11-10 00:00:00+00:00,228.75,384.5,576.75,333.25
2016-11-10 01:00:00+00:00,290.0,295.0,535.25,128.0
2016-11-10 02:00:00+00:00,179.75,313.0,477.75,135.75
2016-11-10 03:00:00+00:00,170.0,371.5,516.75,155.0
2016-11-10 04:00:00+00:00,245.0,383.0,575.25,161.0
2016-11-10 05:00:00+00:00,250.75,506.0,2274.75,137.0
2016-11-10 06:00:00+00:00,194.75,434.0,2230.5,125.75
2016-11-10 07:00:00+00:00,147.75,270.5,998.25,357.75
2016-11-10 08:00:00+00:00,294.0,934.0,539.25,351.0
2016-11-10 09:00:00+00:00,294.75,1764.0,733.25,446.25
2016-11-10 10:00:00+00:00,187.0,400.25,522.0,493.0
2016-11-10 11:00:00+00:00,171.0,298.5,1044.0,1046.5
2016-11-10 12:00:00+00:00,288.5,792.5,498.0,2146.25
2016-11-10 13:00:00+00:00,2200.5,2535.5,3447.5,339.5
2016-11-10 14:00:00+00:00,824.25,2828.0,8060.75,303.25
2016-11-10 15:00:00+00:00,343.0,1864.5,8784.75,244.0
2016-11-10 16:00:00+00:00,305.25,572.5,8869.0,238.0
2016-11-10 17:00:00+00:00,483.75,2594.5,1916.75,1940.0
2016-11-10 18:00:00+00:00,545.25,716.5,3264.75,1854.5
2016-11-10 19:00:00+00:00,1798.0,345.75,5896.5,702.0
2016-11-10 20:00:00+00:00,2326.5,311.75,2615.25,563.0
2016-11-10 21:00:00+00:00,1193.25,401.25,1722.75,762.25
2016-11-10 22:00:00+00:00,834.75,809.75,1270.25,350.25
2016-11-10 23:00:00+00:00,763.5,486.0,1109.75,281.0
2016-11-11 00:00:00+00:00,673.75,280.0,806.0,351.5
2016-11-11 01:00:00+00:00,817.75,443.5,594.0,142.75
2016-11-11 02:00:00+00:00,343.5,373.0,502.0,148.5
2016-11-11 03:00:00+00:00,218.0,408.75,302.5,143.25
2016-11-11 04:00:00+00:00,224.75,363.5,352.5,149.0
2016-11-11 05:00:00+00:00,251.0,439.75,1447.25,172.25
2016-11-11 06:00:00+00:00,187.75,321.75,1465.5,144.25
2016-11-11 07:00:00+00:00,252.0,400.25,1973.0,454.25
2016-11-11 08:00:00+00:00,424.75,756.0,1452.0,549.25
2016-11-11 09:00:00+00:00,280.25,390.0,2973.0,431.25
2016-11-11 10:00:00+00:00,622.0,276.75,1549.25,2618.5
2016-11-11 11:00:00+00:00,1237.25,379.0,3597.5,2079.5
2016-11-11 12:00:00+00:00,1372.75,453.75,3206.5,3919.0
2016-11-11 13:00:00+00:00,371.0,1359.25,622.25,343.25
2016-11-11 14:00:00+00:00,349.5,821.5,793.75,286.0
2016-11-11 15:00:00+00:00,5851.5,338.0,712.5,210.25
2016-11-11 16:00:00+00:00,656.75,705.25,812.75,222.75
2016-11-11 17:00:00+00:00,521.25,3614.25,819.25,213.5
2016-11-11 18:00:00+00:00,498.25,956.25,1730.0,768.75
2016-11-11 19:00:00+00:00,857.0,1027.25,1728.75,5315.25
2016-11-11 20:00:00+00:00,890.5,1111.25,1646.0,506.5
2016-11-11 21:00:00+00:00,1047.25,637.5,1967.5,492.5
2016-11-11 22:00:00+00:00,801.5,384.5,3929.75,482.0
2016-11-11 23:00:00+00:00,690.75,285.75,6084.25,294.25
2016-11-12 00:00:00+00:00,286.25,245.0,744.25,155.5
2016-11-12 01:00:00+00:00,257.5,224.5,660.75,164.75
2016-11-12 02:00:00+00:00,241.0,368.75,520.0,160.25
2016-11-12 03:00:00+00:00,231.5,278.25,480.75,182.25
2016-11-12 04:00:00+00:00,218.0,283.5,740.5,153.75
2016-11-12 05:00:00+00:00,260.0,495.25,757.5,125.0
2016-11-12 06:00:00+00:00,323.25,791.75,1371.0,271.5
2016-11-12 07:00:00+00:00,279.5,446.75,1446.0,328.25
2016-11-12 08:00:00+00:00,257.0,409.5,1376.5,914.25
2016-11-12 09:00:00+00:00,197.0,321.0,1191.0,403.5
2016-11-12 10:00:00+00:00,447.5,288.75,731.25,3071.5
2016-11-12 11:00:00+00:00,405.5,457.0,733.5,9714.0
2016-11-12 12:00:00+00:00,368.75,1403.75,708.75,2947.75
2016-11-12 13:00:00+00:00,174.75,772.25,800.0,6192.25
2016-11-12 14:00:00+00:00,235.5,401.5,898.0,6055.25
2016-11-12 15:00:00+00:00,400.5,620.0,1274.25,792.75
2016-11-12 16:00:00+00:00,514.75,256.5,973.25,209.5
2016-11-12 17:00:00+00:00,486.75,435.25,1537.5,1313.5
2016-11-12 18:00:00+00:00,499.5,462.5,1479.5,1285.25
2016-11-12 19:00:00+00:00,733.75,2633.75,2564.0,959.5
2016-11-12 20:00:00+00:00,1885.75,1666.0,4695.25,3935.25
2016-11-12 21:00:00+00:00,1010.0,490.25,1448.75,660.75
2016-11-12 22:00:00+00:00,1177.25,448.0,1291.75,1022.75
2016-11-12 23:00:00+00:00,956.25,376.0,573.0,220.75
2016-11-13 00:00:00+00:00,294.75,379.0,902.75,154.0
2016-11-13 01:00:00+00:00,245.5,333.0,955.0,138.5
2016-11-13 02:00:00+00:00,243.75,385.75,353.5,137.25
2016-11-13 03:00:00+00:00,197.25,390.25,348.75,147.5
2016-11-13 04:00:00+00:00,206.0,445.5,335.0,157.0
2016-11-13 05:00:00+00:00,233.0,688.75,796.5,142.75
2016-11-13 06:00:00+00:00,317.5,606.5,838.75,320.25
2016-11-13 07:00:00+00:00,231.5,1441.0,1061.0,248.5
2016-11-13 08:00:00+00:00,169.75,901.75,822.75,238.25
2016-11-13 09:00:00+00:00,319.0,1082.25,1042.75,2882.75
2016-11-13 10:00:00+00:00,266.0,335.5,713.0,556.75
2016-11-13 11:00:00+00:00,172.75,436.75,714.75,508.75
2016-11-13 12:00:00+00:00,267.25,1720.0,582.5,12029.5
2016-11-13 13:00:00+00:00,180.5,1294.75,685.75,2700.5
2016-11-13 14:00:00+00:00,186.25,342.75,693.25,2630.25
2016-11-13 15:00:00+00:00,457.75,1450.5,966.75,397.75
2016-11-13 16:00:00+00:00,385.75,281.75,606.75,244.25
2016-11-13 17:00:00+00:00,540.25,397.5,3188.25,252.0
2016-11-13 18:00:00+00:00,656.0,391.0,8282.75,559.0
2016-11-13 19:00:00+00:00,1202.0,1690.25,2095.0,665.25
2016-11-13 20:00:00+00:00,865.5,982.75,986.5,1159.5
2016-11-13 21:00:00+00:00,554.0,725.0,5179.5,1597.75
2016-11-13 22:00:00+00:00,1144.25,737.5,1775.0,3011.25
2016-11-13 23:00:00+00:00,988.5,316.5,657.5,426.25
2016-11-14 00:00:00+00:00,377.0,422.5,608.5,280.0
2016-11-14 01:00:00+00:00,234.25,406.0,605.25,311.75
2016-11-14 02:00:00+00:00,186.0,400.0,537.25,279.75
2016-11-14 03:00:00+00:00,225.5,378.25,744.0,327.25
2016-11-14 04:00:00+00:00,241.5,461.75,441.5,257.0
2016-11-14 05:00:00+00:00,185.75,374.25,738.5,275.0
2016-11-14 06:00:00+00:00,201.25,366.75,607.25,221.0
2016-11-14 07:00:00+00:00,395.0,1648.5,960.25,263.25
2016-11-14 08:00:00+00:00,495.5,1534.25,979.25,546.5
2016-11-14 09:00:00+00:00,239.5,623.75,947.0,306.5
2016-11-14 10:00:00+00:00,195.25,1101.5,871.0,357.25
2016-11-14 11:00:00+00:00,193.5,3222.0,859.75,2957.25
2016-11-14 12:00:00+00:00,197.25,847.75,719.75,2514.75
2016-11-14 13:00:00+00:00,206.0,1287.75,616.5,409.0
2016-11-14 14:00:00+00:00,182.75,519.25,619.75,397.25
2016-11-14 15:00:00+00:00,185.25,1696.25,662.5,456.0
2016-11-14 16:00:00+00:00,321.0,332.25,575.25,293.75
2016-11-14 17:00:00+00:00,396.75,423.25,5572.5,309.25
2016-11-14 18:00:00+00:00,592.0,2916.0,6130.25,775.25
2016-11-14 19:00:00+00:00,2513.25,1275.5,2287.25,717.75
2016-11-14 20:00:00+00:00,1644.75,655.25,1473.75,3292.5
2016-11-14 21:00:00+00:00,1447.75,371.75,2897.75,686.25
2016-11-14 22:00:00+00:00,2378.0,331.0,2410.25,542.25
2016-11-14 23:00:00+00:00,654.25,468.0,313.0,193.0
2016-11-15 00:00:00+00:00,432.5,464.25,300.75,139.5
2016-11-15 01:00:00+00:00,217.0,340.5,285.75,124.5
2016-11-15 02:00:00+00:00,224.5,419.75,273.25,136.0
2016-11-15 03:00:00+00:00,189.75,307.25,311.25,133.25
2016-11-15 04:00:00+00:00,207.5,567.25,291.25,259.5
2016-11-15 05:00:00+00:00,249.0,403.5,757.75,252.0
2016-11-15 06:00:00+00:00,308.25,578.0,895.0,350.5
2016-11-15 07:00:00+00:00,197.25,638.0,800.25,407.0
2016-11-15 08:00:00+00:00,283.5,641.25,848.25,219.25
2016-11-15 09:00:00+00:00,251.75,1026.5,1168.25,241.75
2016-11-15 10:00:00+00:00,514.25,451.5,820.5,294.5
2016-11-15 11:00:00+00:00,370.5,3003.25,1184.75,328.0
2016-11-15 12:00:00+00:00,1939.25,928.75,949.25,226.75
2016-11-15 13:00:00+00:00,723.75,623.0,1109.75,272.75
2016-11-15 14:00:00+00:00,517.75,370.25,966.25,208.5
2016-11-15 15:00:00+00:00,306.75,875.0,1277.75,244.0
2016-11-15 16:00:00+00:00,299.0,483.0,1084.5,1082.75
2016-11-15 17:00:00+00:00,910.75,286.5,1139.25,454.5
2016-11-15 18:00:00+00:00,1200.0,504.75,1779.0,4318.25
2016-11-15 19:00:00+00:00,314.25,2311.25,2553.5,4170.25
2016-11-15 20:00:00+00:00,350.75,2400.25,1639.0,616.5
2016-11-15 21:00:00+00:00,391.5,1840.0,1070.5,791.0
2016-11-15 22:00:00+00:00,672.25,825.25,625.75,860.75
2016-11-15 23:00:00+00:00,437.25,372.25,636.75,479.75
2016-11-16 00:00:00+00:00,231.25,340.75,381.5,218.25
2016-11-16 01:00:00+00:00,211.25,411.0,269.25,163.5
2016-11-16 02:00:00+00:00,151.25,489.75,308.75,157.25
2016-11-16 03:00:00+00:00,228.75,338.75,326.5,163.0
2016-11-16 04:00:00+00:00,270.25,510.0,520.25,186.0
2016-11-16 05:00:00+00:00,236.5,321.0,1290.0,142.25
2016-11-16 06:00:00+00:00,278.75,486.0,1760.5,277.75
2016-11-16 07:00:00+00:00,230.0,590.0,2485.25,615.5
2016-11-16 08:00:00+00:00,165.5,470.25,1294.25,234.25
2016-11-16 09:00:00+00:00,142.0,384.75,759.75,258.5
2016-11-16 10:00:00+00:00,238.0,369.0,851.5,244.75
2016-11-16 11:00:00+00:00,344.25,2332.25,803.5,260.0
2016-11-16 12:00:00+00:00,1170.5,2963.25,854.0,2095.5
2016-11-16 13:00:00+00:00,271.0,505.75,768.25,361.0
2016-11-16 14:00:00+00:00,303.25,524.0,1241.75,351.5
2016-11-16 15:00:00+00:00,500.25,509.0,1260.75,354.5
2016-11-16 16:00:00+00:00,443.25,490.5,1897.75,367.0
2016-11-16 17:00:00+00:00,321.25,579.5,5054.75,536.0
2016-11-16 18:00:00+00:00,406.75,2150.75,8201.75,688.0
2016-11-16 19:00:00+00:00,413.75,1158.0,2217.0,3669.5
2016-11-16 20:00:00+00:00,349.5,1210.5,955.25,706.75
2016-11-16 21:00:00+00:00,347.5,1252.5,7756.5,648.5
2016-11-16 22:00:00+00:00,313.0,757.25,1354.75,789.0
2016-11-16 23:00:00+00:00,302.5,415.0,1055.5,757.25
2016-11-17 00:00:00+00:00,252.0,434.25,883.25,710.75
2016-11-17 01:00:00+00:00,226.25,386.5,567.25,564.5
2016-11-17 02:00:00+00:00,221.25,344.25,421.0,657.75
2016-11-17 03:00:00+00:00,235.0,604.5,361.25,187.25
2016-11-17 04:00:00+00:00,203.5,450.0,1115.5,151.75
2016-11-17 05:00:00+00:00,175.5,458.75,2014.25,168.0
2016-11-17 06:00:00+00:00,212.0,403.25,1808.75,162.0
2016-11-17 07:00:00+00:00,234.75,579.0,1629.0,2382.75
2016-11-17 08:00:00+00:00,193.0,452.5,998.0,1801.5
2016-11-17 09:00:00+00:00,327.5,951.5,971.75,462.25
2016-11-17 10:00:00+00:00,357.5,2763.25,1106.75,480.25
2016-11-17 11:00:00+00:00,166.0,2600.0,1165.0,267.5
2016-11-17 12:00:00+00:00,3254.25,1115.25,1230.75,246.75
2016-11-17 13:00:00+00:00,487.25,3666.75,1311.5,293.25
2016-11-17 14:00:00+00:00,273.75,1976.5,1144.25,239.5
2016-11-17 15:00:00+00:00,327.25,1525.25,1425.75,243.0
2016-11-17 16:00:00+00:00,320.0,1145.75,1726.25,219.25
2016-11-17 17:00:00+00:00,1845.0,582.25,8077.25,247.0
2016-11-17 18:00:00+00:00,1098.75,1647.75,3122.5,302.0
2016-11-17 19:00:00+00:00,354.5,688.5,2019.0,1052.5
2016-11-17 20:00:00+00:00,2628.25,504.75,1136.5,439.0
2016-11-17 21:00:00+00:00,722.5,318.5,836.0,595.25
2016-11-17 22:00:00+00:00,296.75,449.5,632.0,553.0
2016-11-17 23:00:00+00:00,434.25,486.25,572.5,229.5
2016-11-18 00:00:00+00:00,403.0,2911.5,1537.5,253.5
2016-11-18 01:00:00+00:00,431.5,1564.5,1033.25,251.5
2016-11-18 02:00:00+00:00,282.0,367.75,522.75,235.75
2016-11-18 03:00:00+00:00,199.75,391.0,274.0,240.25
2016-11-18 04:00:00+00:00,216.5,776.0,608.0,310.75
2016-11-18 05:00:00+00:00,256.25,592.75,2064.0,357.0
2016-11-18 06:00:00+00:00,253.5,543.5,2080.25,326.5
2016-11-18 07:00:00+00:00,225.5,754.0,1575.0,317.5
2016-11-18 08:00:00+00:00,350.75,1036.5,1321.5,319.25
2016-11-18 09:00:00+00:00,311.0,555.25,1418.5,460.0
2016-11-18 10:00:00+00:00,374.5,996.0,1326.0,426.75
2016-11-18 11:00:00+00:00,210.25,2164.75,1041.25,287.25
2016-11-18 12:00:00+00:00,915.75,1306.5,739.75,1920.25
2016-11-18 13:00:00+00:00,1351.5,922.5,5357.25,2403.5
2016-11-18 14:00:00+00:00,820.0,304.75,1439.25,4053.5
2016-11-18 15:00:00+00:00,711.5,586.0,1776.0,248.5
2016-11-18 16:00:00+00:00,632.25,407.75,1510.75,236.5
2016-11-18 17:00:00+00:00,695.0,324.25,3451.25,219.5
2016-11-18 18:00:00+00:00,433.25,399.5,11458.25,403.25
2016-11-18 19:00:00+00:00,1568.75,919.5,2511.75,5339.25
2016-11-18 20:00:00+00:00,1432.75,487.75,1760.5,833.75
2016-11-18 21:00:00+00:00,784.75,699.75,7665.75,5408.75
2016-11-18 22:00:00+00:00,800.25,547.75,1617.5,9643.75
2016-11-18 23:00:00+00:00,1260.0,401.25,860.75,440.25
2016-11-19 00:00:00+00:00,570.5,557.75,918.5,196.75
2016-11-19 01:00:00+00:00,319.5,566.25,1021.5,196.5
2016-11-19 02:00:00+00:00,252.75,686.25,941.75,196.0
2016-11-19 03:00:00+00:00,189.25,447.5,563.75,172.75
2016-11-19 04:00:00+00:00,263.25,510.0,547.25,144.75
2016-11-19 05:00:00+00:00,350.5,453.5,1579.0,128.75
2016-11-19 06:00:00+00:00,311.5,1058.25,1783.5,282.75
2016-11-19 07:00:00+00:00,501.75,1033.0,1832.0,1152.5
2016-11-19 08:00:00+00:00,193.75,1066.25,1149.0,7854.0
2016-11-19 09:00:00+00:00,190.5,1145.0,1900.25,392.25
2016-11-19 10:00:00+00:00,165.75,392.75,1612.0,1257.0
2016-11-19 11:00:00+00:00,216.25,332.25,2030.25,5957.0
2016-11-19 12:00:00+00:00,211.0,1888.75,1364.0,906.5
2016-11-19 13:00:00+00:00,227.25,1835.5,1301.5,2064.25
2016-11-19 14:00:00+00:00,182.5,295.75,1296.25,2248.0
2016-11-19 15:00:00+00:00,410.5,403.75,1359.5,287.25
2016-11-19 16:00:00+00:00,593.5,373.75,1817.0,270.25
2016-11-19 17:00:00+00:00,1005.5,472.0,2706.0,286.0
2016-11-19 18:00:00+00:00,1123.0,3287.25,2633.25,1383.75
2016-11-19 19:00:00+00:00,774.25,930.75,2589.5,1718.75
2016-11-19 20:00:00+00:00,2311.5,753.5,1659.25,600.25
2016-11-19 21:00:00+00:00,869.75,589.0,1333.5,792.0
2016-11-19 22:00:00+00:00,413.5,445.25,1251.75,1104.75
2016-11-19 23:00:00+00:00,304.25,733.0,1172.75,421.0
2016-11-20 00:00:00+00:00,249.75,554.5,1462.0,262.25
2016-11-20 01:00:00+00:00,222.25,668.5,1152.75,295.5
2016-11-20 02:00:00+00:00,284.25,589.0,1406.5,374.75
2016-11-20 03:00:00+00:00,300.75,638.75,1316.0,363.5
2016-11-20 04:00:00+00:00,280.5,969.5,1235.75,381.5
2016-11-20 05:00:00+00:00,166.25,402.25,1588.75,273.5
2016-11-20 06:00:00+00:00,292.0,757.5,2579.75,367.0
2016-11-20 07:00:00+00:00,718.25,438.75,2101.25,255.0
2016-11-20 08:00:00+00:00,154.5,560.5,2979.0,301.5
2016-11-20 09:00:00+00:00,195.25,431.0,1514.75,577.0
2016-11-20 10:00:00+00:00,201.75,477.0,1019.0,362.75
2016-11-20 11:00:00+00:00,184.25,1867.0,1179.0,350.5
2016-11-20 12:00:00+00:00,173.75,4018.0,929.0,1858.0
2016-11-20 13:00:00+00:00,206.5,1649.5,973.75,2763.5
2016-11-20 14:00:00+00:00,210.25,520.25,928.0,1773.0
2016-11-20 15:00:00+00:00,2077.25,897.5,1203.0,321.5
2016-11-20 16:00:00+00:00,311.5,460.5,1621.25,572.0
2016-11-20 17:00:00+00:00,297.25,459.25,2073.25,422.5
2016-11-20 18:00:00+00:00,322.25,330.5,6761.75,1492.0
2016-11-20 19:00:00+00:00,487.75,1577.0,1988.5,1298.75
2016-11-20 20:00:00+00:00,1365.5,2614.75,1334.75,655.25
2016-11-20 21:00:00+00:00,3238.75,939.0,829.5,673.25
2016-11-20 22:00:00+00:00,519.0,497.25,919.0,745.0
2016-11-20 23:00:00+00:00,516.5,721.25,922.0,594.75
2016-11-21 00:00:00+00:00,307.0,493.25,1135.75,462.5
2016-11-21 01:00:00+00:00,222.0,678.5,980.5,374.75
