id,nom,T_aller,T_retour,Id_Parc,no_parc,qlEner_iEGID,qlEner_sCommune,qlEner_sRue,qlEner_sNoRue,qlEner_sType,qlEner_Conso,qlEner_iCuisson,qlEner_sRecommendation,qlEner_iEDID,Année_construction,Période_de_construction,Année_de_rénovation_du_bâtiment,Surface_bâtiment,Nombre_de_niveau,SRE_calculée,qlEner_Densité,qlEner_iConsoRenov,geometry
0.0,Ruffy,175.0,75.0,1323472.0,3472.0,881133.0,Lausanne,Avenue Victor-Ruffy,100,CAD,42.4,,Déjà raccordé remplaçable par sonde,0.0,1945.0,8012.0,0.0,163.0,3.0,391.200012,108.38445807771,,MULTIPOINT (2539392.444000047 1153770.0950046785)
0.0,Vennes-Boissonet,175.0,75.0,1327013.0,7013.0,2119866.0,Lausanne,Chemin Louis-Boissonnet,1,CAD,61.9,,Déjà raccordé remplaçable par sonde,0.0,1947.0,8013.0,2005.0,357.0,2.0,571.200012,108.368347338936,,MULTIPOINT (2539369.0500000464 1154241.7050046276)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325033.0,5033.0,886250.0,Lausanne,Chemin des Fleurettes,13,Gaz,34.322712,,PAC Air Eau ,0.0,1900.0,8011.0,0.0,99.0,4.0,316.799988,108.341893939394,,MULTIPOINT (2537405.9230000507 1152055.7090048625)
0.0,Bergières-Bossons,130.0,70.0,13220856.0,20856.0,883514.0,Lausanne,Chemin Guillaume-de-Pierrefleur,70,CAD,510.4,0.0,Déjà raccordé,0.0,1985.0,8016.0,0.0,589.0,10.0,4712.0,108.319185059423,,MULTIPOINT (2536647.3370000483 1154591.2030045954)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132355.0,355.0,884190.0,Lausanne,Rue de Genève,88b,Mazout,1887.29882,,CAD futur,0.0,1954.0,8013.0,2016.0,3114.0,7.0,17438.4004,108.226604505,,MULTIPOINT (2536694.59900005 1152980.7950047653)
0.0,Bergières-Bossons,130.0,70.0,1321300.0,1300.0,883378.0,Lausanne,Avenue Collonges,9,Gaz,210.816041,,CAD futur,0.0,1953.0,8013.0,0.0,406.0,6.0,1948.80005,108.177360940066,,MULTIPOINT (2537258.4380000494 1153300.3200047314)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324271.0,4271.0,887012.0,Lausanne,Chemin des Cygnes,12,Gaz,7.958742,,Sondes,0.0,1946.0,8013.0,0.0,92.0,1.0,73.5999985,108.135081521739,,MULTIPOINT (2535429.933000052 1152567.549004812)
,,,,13220528.0,20528.0,280078709.0,Lausanne,Chemin du Village,15A,Gaz,36.504142,,Sondes,0.0,2013.0,8022.0,0.0,211.0,2.0,337.600006,108.128382701422,,MULTIPOINT (2539970.161000048 1152817.013004781)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325229.0,5229.0,885769.0,Lausanne,Avenue Frédéric-César-de-La-Harpe,11,Gaz,152.240368,,CAD actuel,0.0,1915.0,8011.0,0.0,220.0,8.0,1408.0,108.125261363636,,MULTIPOINT (2537620.5900000506 1151611.880004912)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325375.0,5375.0,885896.0,Lausanne,Avenue Frédéric-César-de-La-Harpe,28B,Gaz,137.951654,,CAD prévu,0.0,1954.0,8013.0,0.0,319.0,5.0,1276.0,108.112581504702,,MULTIPOINT (2537605.485000051 1151260.991004949)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324491.0,4491.0,886546.0,Lausanne,Chemin de Montelly,12,CAD,124.9,,Déjà raccordé,0.0,1929.0,8012.0,1994.0,289.0,5.0,1156.0,108.044982698962,,MULTIPOINT (2536590.913000051 1152517.939004817)
,,,,13220245.0,20245.0,300000744.0,Lausanne,Chemin de la Vulliette,29G,Gaz,14.866407,,Sondes,0.0,2007.0,8021.0,0.0,86.0,2.0,137.600006,108.040748546512,,MULTIPOINT (2541919.1940000425 1156439.9460043982)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325052.0,5052.0,2118911.0,Lausanne,Boulevard de Grancy,56,Gaz,151.39353,,CAD actuel,0.0,1897.0,8011.0,2013.0,292.0,6.0,1401.59998,108.014790239726,,MULTIPOINT (2537610.294000051 1152019.120004869)
,,,,,,882292.0,Lausanne,Avenue de Béthusy,58,Gaz,16.330962,,PAC Air Eau ,0.0,1883.0,8011.0,0.0,189.0,1.0,151.199997,108.009007936508,,MULTIPOINT (2539592.836000048 1152741.4080047917)
,,,,13219112.0,19112.0,3180886.0,Lausanne,Chemin de la Grangette,47H,Gaz,17.618673,,Sondes,0.0,2000.0,8019.0,0.0,68.0,3.0,163.199997,107.957555147059,,MULTIPOINT (2540199.415000046 1154060.9870046475)
0.0,Ruffy,175.0,75.0,1323386.0,3386.0,881129.0,Lausanne,Chemin des Lys,5,CAD,45.6,,Déjà raccordé remplaçable par sonde,0.0,1928.0,8012.0,0.0,132.0,4.0,422.399994,107.954545454545,,MULTIPOINT (2539279.3980000475 1153453.2270047124)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324258.0,4258.0,887038.0,Lausanne,Chemin des Sablons,4,CAD,22.8,,Déjà raccordé remplaçable par sonde,0.0,1946.0,8013.0,0.0,132.0,2.0,211.199997,107.954545454545,,MULTIPOINT (2535533.4430000517 1152420.2530048261)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324741.0,4741.0,886445.0,Lausanne,Chemin des Pervenches,8,Gaz,17.618098,,Sondes,0.0,1912.0,8011.0,2016.0,68.0,3.0,163.199997,107.954031862745,,MULTIPOINT (2536394.4890000517 1152009.148004871)
,,,,,7378.0,881208.0,Lausanne,Avenue des Boveresses,67,Gaz,452.497904,,Gaz conservé,0.0,1976.0,8015.0,0.0,1048.0,5.0,4192.0,107.943202290076,278.648952,MULTIPOINT (2540808.091000045 1154498.2220045992)
,,,,1326357.0,6357.0,885218.0,Lausanne,Avenue Eugène-Rambert,8,Gaz,57.330386,,Sondes,0.0,1930.0,8012.0,0.0,166.0,4.0,531.200012,107.926178463855,,MULTIPOINT (2539165.7810000493 1151819.965004888)
0.0,Vennes-Boissonet,175.0,75.0,13220137.0,20137.0,300000539.0,Lausanne,Chemin des Roches,6D,Gaz,14.503005,,Sondes,0.0,2005.0,8020.0,0.0,56.0,3.0,134.399994,107.909263392857,,MULTIPOINT (2539996.8160000457 1154791.5670045675)
,,,,13215267.0,15267.0,2120056.0,Lausanne,Chemin de la Planche-aux-Oies,17D,Gaz,17.865577,,Sondes,0.0,1993.0,8018.0,0.0,69.0,3.0,165.600006,107.883919082126,,MULTIPOINT (2542896.2010000423 1155775.894004462)
,,,,13219432.0,19432.0,190002146.0,Lausanne,Route du Jorat,170,Gaz,16.550354,,PAC Air Eau ,0.0,2000.0,8019.0,0.0,64.0,3.0,153.600006,107.749700520833,,MULTIPOINT (2543113.6800000416 1156779.2660043556)
0.0,Ruffy,175.0,75.0,1323397.0,3397.0,882143.0,Lausanne,Chemin des Lys,8,CAD,84.8,,Déjà raccordé,0.0,1995.0,8018.0,2020.0,246.0,4.0,787.200012,107.723577235772,,MULTIPOINT (2539272.0080000474 1153393.606004719)
0.0,Bergières-Bossons,130.0,70.0,,,883070.0,Lausanne,Avenue des Bergières,21,Gaz,51.680962,,PAC Air Eau ,0.0,1925.0,8012.0,2017.0,120.0,5.0,480.0,107.668670833333,,MULTIPOINT (2537390.1480000494 1153335.828004733)
,,,,13220374.0,20374.0,280078247.0,Lausanne,Route de Marin,16,Gaz,94.564909,,Sondes,0.0,2010.0,8021.0,0.0,366.0,3.0,878.400024,107.655861794171,,MULTIPOINT (2542466.8640000424 1156315.523004407)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324776.0,4776.0,886508.0,Lausanne,Avenue de Cour,79,Mazout,197.068235,,CAD futur,0.0,1947.0,8013.0,2017.0,458.0,5.0,1832.0,107.569997270742,,MULTIPOINT (2536784.7080000513 1151919.537004881)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132778.0,778.0,2118862.0,Lausanne,Rue de Genève,46,Gaz,81.229064,,PAC Air Eau ,0.0,1949.0,8013.0,0.0,472.0,2.0,755.200012,107.559671610169,,MULTIPOINT (2537250.37000005 1152796.8710047873)
,,,,1323731.0,3731.0,881296.0,Lausanne,Chemin de la Grangette,7,Gaz,29.169726,,Sondes,0.0,1936.0,8012.0,0.0,113.0,3.0,271.200012,107.557986725664,,MULTIPOINT (2539896.8860000465 1153923.0370046673)
,,,,13220256.0,20256.0,300000691.0,Lausanne,Chemin de la Vulliette,29V,Gaz,20.984329,,Sondes,0.0,2007.0,8021.0,0.0,122.0,2.0,195.199997,107.50168545082,,MULTIPOINT (2541858.533000042 1156494.794004389)
0.0,Cadouest,0.0,0.0,1324381.0,4381.0,886661.0,Lausanne,Chemin de Montelly,57,CAD,155.3,,Déjà raccordé,0.0,1949.0,8013.0,2007.0,301.0,6.0,1444.80005,107.488925802879,,MULTIPOINT (2536236.1210000506 1152620.252004806)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325069.0,5069.0,886060.0,Lausanne,Avenue William-Fraisse,14,CAD,297.3,,Déjà raccordé,0.0,1904.0,8011.0,2014.0,494.0,7.0,2766.3999,107.468189705032,,MULTIPOINT (2537570.2320000506 1151896.8330048819)
0.0,Bergières-Bossons,130.0,70.0,1322180.0,2180.0,882637.0,Lausanne,Rue des Crêtes,9,Gaz,5.846165,,Sondes,0.0,1910.0,8011.0,0.0,34.0,2.0,54.4000015,107.466268382353,,MULTIPOINT (2538021.709000048 1153513.5780047073)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324318.0,4318.0,886931.0,Lausanne,Chemin du Bois-de-Vaux,3,CAD,207.3,,Déjà raccordé,0.0,1969.0,8014.0,0.0,402.0,6.0,1929.59998,107.431592039801,,MULTIPOINT (2535688.045000051 1152727.9810047962)
,,,,13215267.0,15267.0,2120052.0,Lausanne,Chemin de la Planche-aux-Oies,15G,Gaz,18.29906,,Sondes,0.0,1993.0,8018.0,0.0,71.0,3.0,170.399994,107.388849765258,,MULTIPOINT (2542900.891000042 1155733.8840044676)
,,,,1326802.0,6802.0,881912.0,Lausanne,Chemin de la Plaisante,2,Gaz,34.518675,,Sondes,0.0,1949.0,8013.0,2015.0,134.0,3.0,321.600006,107.334188432836,,MULTIPOINT (2540122.9050000473 1152669.5500047924)
,,,,132156.0,156.0,3180958.0,Lausanne,Chemin Aimé-Steinlen,8,Gaz,20.608056,,Sondes,0.0,2000.0,8019.0,0.0,60.0,4.0,192.0,107.333625,,MULTIPOINT (2536653.7330000494 1153801.7820046819)
0.0,Vennes-Boissonet,175.0,75.0,1327312.0,7312.0,880931.0,Lausanne,Chemin des Roches,2,Gaz,30.735173,,Sondes,0.0,1932.0,8012.0,0.0,179.0,2.0,286.399994,107.315548184358,,MULTIPOINT (2539927.5960000455 1154763.2970045765)
,,,,13220108.0,20108.0,300000838.0,Lausanne,Route de Cojonnex,79,Gaz,16.224189,,Sondes,0.0,2008.0,8021.0,0.0,63.0,3.0,151.199997,107.302837301587,,MULTIPOINT (2541988.3370000417 1157032.4320043293)
,,,,1326553.0,6553.0,884958.0,Lausanne,Avenue de Jaman,7,Gaz,72.102943,,Sondes,0.0,1926.0,8012.0,0.0,210.0,4.0,672.0,107.296046130952,,MULTIPOINT (2539390.1210000487 1152299.9590048313)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132909.0,909.0,884005.0,Lausanne,Chemin de Renens,26b,Gaz,110.540556,,Sondes,0.0,1959.0,8013.0,2014.0,322.0,4.0,1030.40002,107.279266304348,,MULTIPOINT (2536316.0920000505 1153356.172004726)
0.0,Dôle,175.0,75.0,13210534.0,10534.0,884736.0,Lausanne,Avenue du Tribunal-Fédéral,21,CAD,159.6,,Déjà raccordé,0.0,1934.0,8012.0,0.0,310.0,6.0,1488.0,107.258064516129,,MULTIPOINT (2538772.4370000493 1152430.1250048224)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325207.0,5207.0,2119171.0,Lausanne,Passage de Montriond,14,Gaz,95.242856,,PAC Air Eau ,0.0,1910.0,8011.0,0.0,555.0,2.0,888.0,107.255468468468,,MULTIPOINT (2537705.6140000504 1151929.5520048765)
,,,,13215047.0,15047.0,300000697.0,Lausanne,Route du Jorat,15B,Gaz,19.040118,,Sondes,0.0,2007.0,8021.0,0.0,111.0,2.0,177.600006,107.207871621622,,MULTIPOINT (2541650.727000044 1154705.243004579)
,,,,1325156.0,5156.0,2119245.0,Lausanne,Avenue d'Ouchy,61,Mazout,169.28203,,CAD actuel,0.0,1900.0,8011.0,2002.0,987.0,2.0,1579.19995,107.194801165147,,MULTIPOINT (2537784.733000051 1151109.3300049654)
,,,,1323760.0,3760.0,881590.0,Lausanne,Chemin des Mayoresses,26,Gaz,61.471171,,Sondes,0.0,1961.0,8014.0,0.0,239.0,3.0,573.599976,107.167313458856,,MULTIPOINT (2540075.4920000467 1153664.3080046908)
0.0,Vennes-Boissonet,175.0,75.0,1327270.0,7270.0,190041547.0,Lausanne,Route de Berne,46,Gaz,469.216376,,CAD actuel,0.0,2004.0,8020.0,0.0,1095.0,5.0,4380.0,107.127026484018,,MULTIPOINT (2539569.1420000466 1154410.2460046115)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324295.0,4295.0,886840.0,Lausanne,Avenue de Montoie,53,Gaz,54.151954,,Sondes,0.0,1952.0,8013.0,2018.0,158.0,4.0,505.600006,107.104339398734,,MULTIPOINT (2536030.1840000516 1152120.6220048566)
,,,,1327422.0,7422.0,881233.0,Lausanne,Chemin de Praz-Séchaud,22,Gaz,199.358135,,Sondes si rénovation,0.0,1986.0,8017.0,0.0,582.0,4.0,1862.40002,107.043672143471,122.9590675,MULTIPOINT (2540703.442000045 1154475.1730046012)
0.0,Vennes-Boissonet,175.0,75.0,1327825.0,7825.0,880794.0,Lausanne,Avenue Henri-Antoine-de-Crousaz,2B,Gaz,19.523783,,Sondes,0.0,1988.0,8017.0,0.0,76.0,3.0,182.399994,107.038283991228,,MULTIPOINT (2539525.134000046 1154543.156004596)
,,,,13292.0,92.0,883674.0,Lausanne,Chemin Jean-Philippe-Loys-de-Villardin,2,Gaz,41.58199,,PAC Air Eau ,0.0,1928.0,8012.0,0.0,162.0,3.0,388.799988,106.949562757202,,MULTIPOINT (2536999.8550000493 1153473.1090047136)
0.0,Bergières-Bossons,130.0,70.0,1321604.0,1604.0,882784.0,Lausanne,Rue du Valentin,60B,Gaz,60.543811,,PAC Air Eau ,0.0,1905.0,8011.0,0.0,177.0,4.0,566.400024,106.892321680791,,MULTIPOINT (2538089.432000049 1153246.6720047353)
,,,,1326500.0,6500.0,882115.0,Lausanne,Chemin du Val-d'Angrogne,8,Mazout,490.24376,,Sondes si rénovation,0.0,1973.0,8015.0,0.0,819.0,7.0,4586.3999,106.89075527647,302.45188,MULTIPOINT (2539702.516000048 1152566.191004806)
,,,,1326500.0,6500.0,882107.0,Lausanne,Chemin du Val-d'Angrogne,6,Mazout,490.24376,0.867898,Sondes si rénovation,0.0,1973.0,8015.0,0.0,819.0,7.0,4586.3999,106.89075527647,302.45188,MULTIPOINT (2539694.766000048 1152575.501004804)
,,,,1323205.0,3205.0,885162.0,Lausanne,Chemin de la Vuachère,4,Gaz,95.758931,,Sondes,0.0,1854.0,8011.0,1986.0,280.0,4.0,896.0,106.873806919643,,MULTIPOINT (2539568.3600000488 1152030.4610048644)
0.0,Vallon,175.0,75.0,1322778.0,2778.0,880400.0,Lausanne,Chemin du Grandchamp,8,Gaz,14.867382,,Sondes,0.0,1930.0,8012.0,2016.0,87.0,2.0,139.199997,106.805905172414,,MULTIPOINT (2538298.653000048 1153951.6600046589)
0.0,Bergières-Bossons,130.0,70.0,13210155.0,10155.0,882757.0,Lausanne,Rue Adrien-Pichard,12,Gaz,102.522835,,Gaz conservé,0.0,1951.0,8013.0,2018.0,200.0,6.0,960.0,106.794619791667,,MULTIPOINT (2537994.0420000493 1152616.1850048047)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132617.0,617.0,883998.0,Lausanne,Route de Prilly,17,Mazout,196.44706,,PAC si rénovation,0.0,1950.0,8013.0,0.0,460.0,5.0,1840.0,106.764706521739,121.22353,MULTIPOINT (2536377.9410000495 1153796.9590046806)
,,,,1326851.0,6851.0,881953.0,Lausanne,Avenue de Chailly,24b,Mazout,175.521175,,CAD futur,0.0,1949.0,8013.0,0.0,411.0,5.0,1644.0,106.764704987835,,MULTIPOINT (2539706.392000048 1152899.0040047683)
,,,,132257.0,257.0,883687.0,Lausanne,Avenue d'Echallens,144,Gaz,16.910062,,Sondes,0.0,1927.0,8012.0,0.0,66.0,3.0,158.399994,106.755441919192,,MULTIPOINT (2536554.573000049 1153888.988004667)
,,,,1323647.0,3647.0,280099364.0,Lausanne,Chemin du Devin,103,Gaz,37.401687,,Sondes,0.0,2017.0,8023.0,0.0,146.0,3.0,350.399994,106.739974315068,,MULTIPOINT (2539833.7490000464 1153838.8400046744)
0.0,Sud-Ouest / Cadouest,130.0,70.0,132726.0,726.0,884042.0,Lausanne,Avenue William-de-Charrière-de-Sévery,2,Mazout,257.78824,,CAD futur,0.0,1946.0,8013.0,2002.0,604.0,5.0,2416.0,106.700430463576,,MULTIPOINT (2536612.7150000497 1153257.1930047374)
,,,,13220048.0,20048.0,887353.0,Lausanne,Chemin du Flon-Morand,6,Gaz,34.467547,,Sondes,0.0,1955.0,8013.0,0.0,202.0,2.0,323.200012,106.64463799505,,MULTIPOINT (2542462.456000042 1156433.7280043974)
0.0,Bergières-Bossons,130.0,70.0,1321941.0,1941.0,883370.0,Lausanne,Quartier de la Violette,1,CAD,56.3,,Déjà raccordé remplaçable par sonde,0.0,1924.0,8012.0,2009.0,165.0,4.0,528.0,106.628787878788,,MULTIPOINT (2537563.077000049 1153543.6880047054)
0.0,Vennes-Boissonet,175.0,75.0,1327100.0,7100.0,2118487.0,Lausanne,Chemin de la Cigale,4C,Gaz,22.733737,,Sondes,0.0,1992.0,8018.0,0.0,89.0,3.0,213.600006,106.431352996255,,MULTIPOINT (2539492.502000046 1154962.037004555)
0.0,Vallon,175.0,75.0,1323045.0,3045.0,882364.0,Lausanne,Rue du Bugnon,20,CAD,161.4,,Déjà raccordé,0.0,1955.0,8013.0,0.0,237.0,8.0,1516.80005,106.408227848101,,MULTIPOINT (2538804.7460000487 1152712.806004791)
0.0,Sud-Ouest / Cadouest,130.0,70.0,,,884342.0,Lausanne,Avenue de Savoie,2,Gaz,129.290498,,CAD actuel,0.0,1778.0,8011.0,0.0,304.0,5.0,1216.0,106.324422697368,,MULTIPOINT (2537498.53800005 1152500.4220048157)
,,,,,,2119212.0,Lausanne,Place de la Navigation,10,Gaz,110.227713,,CAD prévu,0.0,1897.0,8011.0,2016.0,432.0,3.0,1036.80005,106.315309606482,,MULTIPOINT (2537636.2500000517 1151004.194004976)
0.0,Bergières-Bossons,130.0,70.0,1321522.0,1522.0,883180.0,Lausanne,Avenue Alexandre-Vinet,23,Mazout,193.80706,,CAD futur,0.0,1925.0,8012.0,0.0,570.0,4.0,1824.0,106.253870614035,,MULTIPOINT (2537928.852000049 1153011.801004759)
0.0,Vennes-Boissonet,175.0,75.0,13212322.0,12322.0,880696.0,Lausanne,Chemin Isabelle-de-Montolieu,91,CAD,15.3,,Déjà raccordé remplaçable par sonde,0.0,1982.0,8016.0,0.0,60.0,3.0,144.0,106.25,,MULTIPOINT (2539339.6570000458 1155186.3580045295)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324728.0,4728.0,886434.0,Lausanne,Avenue des Figuiers,19,Gaz,52.272643,,PAC Air Eau ,0.0,1910.0,8011.0,0.0,123.0,5.0,492.0,106.245209349593,,MULTIPOINT (2536330.925000051 1152053.9090048627)
0.0,Dôle,175.0,75.0,1326303.0,6303.0,884820.0,Lausanne,Avenue de l'Avant-Poste,6,Gaz,284.350047,,CAD actuel,0.0,1951.0,8013.0,2018.0,478.0,7.0,2676.80005,106.227602734608,,MULTIPOINT (2538912.7850000495 1152077.185004863)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1321193.0,1193.0,884142.0,Lausanne,Avenue de Morges,34,Gaz,69.003072,,PAC Air Eau ,0.0,1896.0,8011.0,2005.0,203.0,4.0,649.599976,106.2239408867,,MULTIPOINT (2537085.58000005 1152996.5680047653)
0.0,Vennes-Boissonet,175.0,75.0,1327100.0,7100.0,2118486.0,Lausanne,Chemin de la Cigale,4B,Gaz,22.943805,,Sondes,0.0,1935.0,8012.0,0.0,90.0,3.0,216.0,106.221319444444,,MULTIPOINT (2539485.612000046 1154960.7970045502)
,,,,1326755.0,6755.0,881997.0,Lausanne,Chemin du Mûrier,2,Gaz,26.154153,,Sondes,0.0,1984.0,8016.0,0.0,154.0,2.0,246.399994,106.145101461039,,MULTIPOINT (2539830.864000048 1152599.1820048017)
0.0,Dôle,175.0,75.0,1326879.0,6879.0,882296.0,Lausanne,Avenue de Béthusy,62,CAD,152.7,,Déjà raccordé,0.0,1983.0,8016.0,0.0,360.0,5.0,1440.0,106.041666666667,,MULTIPOINT (2539491.502000048 1152800.8610047835)
0.0,Ruffy,175.0,75.0,1324193.0,4193.0,881573.0,Lausanne,Avenue du Temple,21B,CAD,654.1,,Déjà raccordé,0.0,1973.0,8015.0,0.0,1102.0,7.0,6171.2002,105.992351568577,,MULTIPOINT (2539660.820000047 1153482.4470047068)
0.0,Vennes-Boissonet,175.0,75.0,1327228.0,7228.0,880860.0,Lausanne,Chemin de Praz-Berthoud,9,CAD,17.8,,Déjà raccordé remplaçable par sonde,0.0,1957.0,8013.0,0.0,105.0,2.0,168.0,105.952380952381,,MULTIPOINT (2539335.2330000466 1154357.3560046146)
0.0,Bergières-Bossons,130.0,70.0,1322759.0,2759.0,880453.0,Lausanne,Chemin des Bégonias,1,Gaz,152.979515,,CAD actuel,0.0,1900.0,8011.0,2011.0,361.0,5.0,1444.0,105.941492382271,,MULTIPOINT (2538022.6280000485 1153767.8800046782)
0.0,Vennes-Boissonet,175.0,75.0,13212325.0,12325.0,880693.0,Lausanne,Chemin Isabelle-de-Montolieu,85,CAD,15.5,,Déjà raccordé remplaçable par sonde,0.0,1984.0,8016.0,0.0,61.0,3.0,146.399994,105.874316939891,,MULTIPOINT (2539348.3170000454 1155172.98800453)
,,,,1322472.0,2472.0,885043.0,Lausanne,Avenue Auguste-Verdeil,36,Gaz,16.421043,,Sondes,0.0,1980.0,8015.0,0.0,97.0,2.0,155.199997,105.80568943299,,MULTIPOINT (2539598.0590000483 1152220.1110048422)
,,,,13215051.0,15051.0,300000533.0,Lausanne,Route du Jorat,14B,Gaz,15.228331,,Sondes,0.0,2003.0,8020.0,0.0,90.0,2.0,144.0,105.752298611111,,MULTIPOINT (2541682.8680000445 1154646.7330045872)
,,,,13215534.0,15534.0,887268.0,Lausanne,Chemin des Coumenets,18,Gaz,17.765264,,Sondes,0.0,1985.0,8016.0,0.0,70.0,3.0,168.0,105.745619047619,,MULTIPOINT (2543270.870000042 1155889.4840044503)
0.0,Sud-Ouest / Cadouest,130.0,70.0,,,886308.0,Lausanne,Avenue de Cour,70,Gaz,37.89255,,PAC Air Eau ,0.0,1913.0,8011.0,0.0,112.0,4.0,358.399994,105.726981026786,,MULTIPOINT (2536812.488000051 1151955.507004876)
0.0,Vallon,175.0,75.0,13210290.0,10290.0,882563.0,Lausanne,Place de la Cathédrale,5,CAD,100.6,,Déjà raccordé remplaçable par sonde,0.0,1900.0,8011.0,0.0,238.0,5.0,952.0,105.672268907563,,MULTIPOINT (2538331.645000049 1152724.6540047906)
,,,,13220002.0,20002.0,300000601.0,Lausanne,Chemin du Grand-Bois,34,Gaz,21.046452,,Sondes,0.0,2006.0,8021.0,0.0,83.0,3.0,199.199997,105.654879518072,,MULTIPOINT (2543397.9790000413 1156326.9590044057)
,,,,1326725.0,6725.0,881978.0,Lausanne,Chemin du Grand-Praz,5,Gaz,121.260662,,Gaz conservé,0.0,1988.0,8017.0,0.0,359.0,4.0,1148.80005,105.554197423398,74.990331,MULTIPOINT (2540037.859000048 1152592.595004808)
0.0,Bergières-Bossons,130.0,70.0,1322356.0,2356.0,883527.0,Lausanne,Avenue du Grey,15,CAD,34.7,,Déjà raccordé remplaçable par sonde,0.0,1929.0,8012.0,0.0,137.0,3.0,328.799988,105.535279805353,,MULTIPOINT (2537057.150000049 1153822.3250046764)
,,,,13215314.0,15314.0,2119958.0,Lausanne,Route du Jorat,110,Gaz,18.484821,,Sondes,0.0,1991.0,8018.0,0.0,73.0,3.0,175.199997,105.506969178082,,MULTIPOINT (2543140.5300000412 1156730.1770043615)
0.0,Cadouest,0.0,0.0,1324273.0,4273.0,300000727.0,Lausanne,Chemin des Pyramides,1,Gaz,84.332548,,PAC Air Eau ,0.0,2007.0,8021.0,0.0,250.0,4.0,800.0,105.415685,,MULTIPOINT (2535763.476000051 1152778.3420047895)
0.0,Bergières-Bossons,130.0,70.0,13210164.0,10164.0,882746.0,Lausanne,Rue William-Haldimand,13,Gaz,107.754804,,Gaz conservé,0.0,1880.0,8011.0,2014.0,213.0,6.0,1022.40002,105.393978873239,,MULTIPOINT (2537966.5630000494 1152648.6150048014)
0.0,Vennes-Boissonet,175.0,75.0,1323583.0,3583.0,881117.0,Lausanne,Chemin de Chantemerle,9,CAD,25.8,,Déjà raccordé remplaçable par sonde,0.0,1923.0,8012.0,0.0,102.0,3.0,244.800003,105.392156862745,,MULTIPOINT (2539374.911000047 1154063.4400046482)
0.0,Dôle,175.0,75.0,1323086.0,3086.0,882433.0,Lausanne,Avenue de la Dôle,11,CAD,97.9,,Déjà raccordé,0.0,1930.0,8012.0,2014.0,166.0,7.0,929.599976,105.314113597246,,MULTIPOINT (2539085.5890000486 1152622.7420048062)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325177.0,5177.0,886088.0,Lausanne,Avenue Edouard-Dapples,46,Gaz,33.025457,,PAC Air Eau ,0.0,1895.0,8011.0,0.0,98.0,4.0,313.600006,105.310768494898,,MULTIPOINT (2537690.503000051 1151863.9330048845)
0.0,Bergières-Bossons,130.0,70.0,1322007.0,2007.0,882829.0,Lausanne,Avenue des Oiseaux,7,Gaz,116.249335,,CAD actuel,0.0,1900.0,8011.0,0.0,345.0,4.0,1104.0,105.298310688406,,MULTIPOINT (2537881.0880000484 1153732.0330046846)
0.0,Vallon,175.0,75.0,13210315.0,10315.0,882560.0,Lausanne,Rue de l'Académie,2,CAD,29.3,,Déjà raccordé,0.0,1750.0,8011.0,0.0,87.0,4.0,278.399994,105.244252873563,,MULTIPOINT (2538380.2150000487 1152775.3840047873)
,,,,,7378.0,881199.0,Lausanne,Avenue des Boveresses,45,Mazout,259.63765,,CAD actuel,0.0,1974.0,8015.0,0.0,771.0,4.0,2467.19995,105.235753080415,,MULTIPOINT (2540774.180000046 1154407.6500046072)
,,,,13218398.0,18398.0,190003420.0,Lausanne,Chemin de la Grangette,88,Gaz,15.64757,,Sondes,0.0,2001.0,8020.0,0.0,62.0,3.0,148.800003,105.158400537634,,MULTIPOINT (2540347.381000046 1153928.4620046616)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1324519.0,4519.0,886722.0,Lausanne,Chemin des Fleurs,17,Gaz,16.656183,,Sondes,0.0,1922.0,8012.0,0.0,66.0,3.0,158.399994,105.152670454545,,MULTIPOINT (2536862.162000051 1152277.3720048438)
0.0,Sud-Ouest / Cadouest,130.0,70.0,1325969.0,5969.0,884523.0,Lausanne,Rue du Midi,20,Mazout,133.68471,0.499785,CAD actuel,0.0,1895.0,8011.0,0.0,265.0,6.0,1272.0,105.09804245283,,MULTIPOINT (2538231.3310000496 1152205.7150048467)
