,Irr,Text,Weekday,Emissions
3044,0.02,13.11,0,228.452
3045,0.03,12.69,0,228.503
3046,0.03,12.09,0,230.1
3047,0.02,11.44,0,169.892
3048,0.02,10.86,0,167.436
3049,0.02,10.85,0,141.82
3050,0.02,10.75,0,131.455
3051,0.02,9.99,0,87.324
3052,0.02,9.87,0,73.583
3053,10.77,9.63,0,93.657
3054,34.96,9.61,0,139.026
3055,59.26,9.56,0,194.547
3056,93.69,9.64,0,189.3
3057,174.29,10.19,0,184.571
3058,247.3,10.97,0,156.372
3059,162.67,11.01,0,148.116
3060,214.96,11.14,0,153.145
3061,133.48,11.13,0,151.881
3062,103.21,11.45,0,134.317
3063,105.66,11.39,0,118.725
3064,46.4,10.86,0,132.283
3065,26.9,11,0,139.32
3066,8.27,10.53,0,162.509
3067,1.39,9.06,0,167.812
3068,0.03,8.55,0,146.343
3069,0.02,8.21,0,151.318
3070,0.02,8.67,0,177.298
3071,0.02,8.9,0,157.016
3072,0.02,9.15,1,138.649
3073,0.02,7.89,1,122.895
3074,0.02,7.49,1,116.812
3075,0.02,7.78,1,107.746
3076,0.1,8.06,1,92.253
3077,21.96,7.15,1,103.861
3078,205.2,7.34,1,138.251
3079,161.54,8.46,1,161.002
3080,174.15,9.32,1,178.906
3081,287.1,10.74,1,199.57
3082,606.12,12.81,1,200.394
3083,842.79,14.67,1,172.528
3084,646.62,15,1,159.199
3085,781.62,15.6,1,151.487
3086,760.95,15.35,1,140.835
3087,304.06,14.27,1,128.706
3088,471.72,13.93,1,128.707
3089,314.33,14.27,1,155.921
3090,54.32,14.01,1,177.44
3091,10.44,12.96,1,204.864
3092,0.02,11.98,1,196.168
3093,0.03,11.68,1,167.178
3094,0.03,11.18,1,167.078
3095,0.02,11.42,1,157.43
3096,0.02,11.6,1,147.191
3097,0.02,11.13,1,137.323
3098,0.02,9.87,1,112.018
3099,0.02,9.46,1,93.703
3100,0.04,9.31,1,86.898
3101,5.73,9.18,1,144.928
3102,34.66,9.2,1,161.745
3103,97.79,9.67,1,201.443
3104,114.94,10.26,1,219.937
3105,262.5,11.3,1,212.409
3106,248.49,12.13,1,201.502
3107,482.7,13,1,214.43
3108,663.08,14.32,1,208.109
3109,565.45,14.7,1,170.147
3110,257.98,15,1,157.171
3111,548.9,14.97,1,153.45
3112,396.7,15.48,1,136.766
3113,165.36,15.31,1,144.52
3114,69.83,15.22,1,179.435
3115,14.11,14.57,1,173.303
3116,0.02,13.77,1,182.851
3117,0.02,13.49,1,190.31
3118,0.02,13.32,1,182.853
3119,0.02,12.81,1,176.866
3120,0.02,12.45,1,65.365
3121,0.02,12.15,1,42.699
3122,0.02,12.25,1,33.124
3123,0.02,11.76,1,30.601
3124,0.02,11.95,1,28.08
3125,10.88,12.66,1,27.052
3126,96.24,13.14,1,22.414
3127,105.88,13.38,1,34.866
3128,122.92,13.27,1,44.582
3129,270.92,13.83,1,40.288
3130,212.8,14.31,1,35.715
3131,390.63,12.96,1,46.421
3132,206.75,13.13,1,55.966
3133,479.57,13.31,1,61.691
3134,289.84,13.94,1,62.244
3135,275,12.85,1,60.173
3136,125.49,12.45,1,61.019
3137,56.64,10.71,1,63.258
3138,58.07,9.77,1,70.52
3139,8.01,8.99,1,65.257
3140,0.02,8.95,1,74.074
3141,0.02,9.02,1,73.745
3142,0.02,8.93,1,121.846
3143,0.02,8.88,1,109.636
3144,0.02,8.82,1,118.714
3145,0.02,8.75,1,102.348
3146,0.02,8.64,1,163.462
3147,0.02,8.36,1,190.291
3148,0.12,8.34,1,109.48
3149,23.53,7.93,1,99.719
3150,197.4,8.13,1,104.585
3151,337.33,9.06,1,101.591
3152,347.08,9.75,1,110.781
3153,609.16,10.14,1,98.103
3154,735.94,11.92,1,82.295
3155,876.65,12.5,1,77.334
3156,637.22,13.13,1,89.727
3157,708.18,13.2,1,102.31
3158,515.28,13.03,1,86.9
3159,387.36,12.98,1,77.475
3160,116.06,11.99,1,85.468
3161,63.76,11.18,1,60.801
3162,26.98,10.62,1,108.737
3163,1.27,10.15,1,157.246
3164,0.02,9.56,1,176.45
3165,0.03,9.28,1,161.209
3166,0.02,8.9,1,163.733
3167,0.02,8.65,1,140.258
3168,0.02,8.2,1,120.533
3169,0.02,7.85,1,123.954
3170,0.02,7.43,1,117.479
3171,0.02,6.8,1,105.368
3172,0.22,6.59,1,95.903
3173,32.9,6.84,1,93.708
3174,192.44,7.37,1,115.733
3175,200.99,8.19,1,203.456
3176,269.04,9.24,1,207.563
3177,574.4,10.93,1,156.902
3178,598.71,12.4,1,152.403
3179,457.09,12.79,1,138.113
3180,310.2,13.05,1,119.947
3181,398.76,13.18,1,125.92
3182,420.9,13.15,1,114.308
3183,253.45,12.62,1,110.895
3184,299.2,13,1,105.516
3185,195.5,12.93,1,105.11
3186,145.48,12.91,1,123.042
3187,29.81,12.31,1,123.373
3188,0.02,11.26,1,131.234
3189,0.02,10.1,1,121.612
3190,0.02,9.14,1,135.81
3191,0.02,8.54,1,141.865
3192,0.02,8.06,0,141.861
3193,0.02,7.8,0,137.195
3194,0.02,7.56,0,135.994
3195,0.02,7.1,0,135.659
3196,0.52,6.67,0,131.766
3197,35.28,6.34,0,147.435
3198,233.78,6.78,0,172.853
3199,422.7,8.24,0,208.003
3200,598.5,9.92,0,220.145
3201,756.66,11.88,0,140.01
3202,696.85,12.73,0,136.046
3203,841.9,13.25,0,123.95
3204,732.92,13.41,0,117.628
3205,536.33,13.32,0,118.678
3206,696.2,13.74,0,120.534
3207,584.95,13.83,0,114.627
3208,463.86,13.3,0,119.34
3209,252.78,13.05,0,127.724
3210,144.47,12.37,0,138.405
3211,24.61,11.48,0,119.348
3212,0.03,10.86,0,157.354
3213,0.02,10.23,0,147.406
3214,0.02,8.97,0,141.518
3215,0.02,8.21,0,171.239
3216,0.02,7.73,0,173.217
3217,0.02,7.06,0,174.542
3218,0.02,7,0,162.304
3219,0.02,6.74,0,136.087
3220,0.59,6.45,0,124.002
3221,38,6.04,0,135.196
3222,129.01,6.58,0,120.529
3223,304.8,7.42,0,178.234
3224,526.31,8.19,0,190.22
3225,286.35,9.09,0,144.918
3226,304.34,9.92,0,136.702
3227,345.64,10.61,0,142.658
3228,443.55,10.94,0,150.349
3229,605.05,11.58,0,138.975
3230,420,11.85,0,127.818
3231,354.24,11.94,0,106.234
3232,274.96,11.93,0,99.796
3233,133.38,11.84,0,99.349
3234,80.02,11.54,0,102.412
3235,17.38,11.15,0,119.357
3236,0.02,10.59,0,105.847
3237,0.02,9.96,0,98.891
3238,0.02,9.21,0,69.973
3239,0.02,8.51,0,109.144
3240,0.02,7.47,1,111.129
3241,0.02,6.91,1,107.099
3242,0.03,6.42,1,94.189
3243,0.02,6.05,1,96.503
3244,0.73,5.64,1,88.748
3245,38.13,5.38,1,104.278
3246,212.54,6.17,1,112.177
3247,419.56,7.24,1,163.9065
3248,521.13,8.26,1,215.636
3249,541.13,9.43,1,164.962
3250,868.24,10.99,1,111.174
3251,869.12,11.88,1,103.895
3252,902.65,11.77,1,85.671
3253,637.27,12.76,1,70.161
3254,663.98,13.39,1,80.755
3255,607.52,13.78,1,84.531
3256,484.61,14.3,1,81.809
3257,306.14,13.91,1,86.849
3258,148.15,13.89,1,122.628
3259,27.52,13.25,1,177.701
3260,0.03,12.13,1,175.125
3261,0.02,11.53,1,158.512
3262,0.02,11.02,1,132.513
3263,0.02,10.47,1,124.228
3264,0.02,9.69,1,91.146
3265,0.02,9.24,1,88.95
3266,0.02,8.36,1,75.893
3267,0.02,7.64,1,53.22
3268,0.99,7.49,1,44.001
3269,43.81,7.45,1,58.499
3270,191.76,8.01,1,117.18
3271,403.92,9.19,1,182.977
3272,427.31,10.97,1,192.591
3273,567.28,12.64,1,189.811
3274,632.42,14.76,1,167.439
3275,836.84,16.33,1,147.752
3276,765.09,17.83,1,133.548
3277,578.81,18.44,1,158.413
3278,754.92,19.52,1,153.905
3279,564.44,19.81,1,128.908
3280,389.06,19.97,1,120.323
3281,303.8,20.3,1,105.512
3282,15.02,16.21,1,168.167
3283,3.81,13.53,1,199.548
3284,0.1,12.61,1,192.04
3285,0.02,12.39,1,142.893
3286,0.02,11.72,1,129.712
3287,0.02,11.31,1,151.029
3288,0.02,10.94,1,109.1
3289,0.02,11.07,1,106.586
3290,0.03,11.11,1,102.787
3291,0.02,11.1,1,85.457
3292,0.99,10.88,1,77.651
3293,34.52,10.83,1,87.409
3294,130.85,10.84,1,66.393
3295,316.9,11.96,1,70.526
3296,369.31,12.84,1,97.201
3297,442.9,13.73,1,107.181
3298,495.38,14.57,1,105.676
3299,435.34,15.52,1,121.724
3300,421.12,16.4,1,139.776
3301,418.79,16.86,1,128.404
3302,556.07,17.66,1,117.152
3303,466.24,18.24,1,111.509
3304,299.68,18.47,1,103.186
3305,103.77,18.37,1,108.069
3306,50.23,17.51,1,103.121
3307,16.19,16.91,1,123.749
3308,0.02,16.09,1,114.323
3309,0.02,15.95,1,139.028
3310,0.14,13.82,1,131.246
3311,0.02,12.5,1,101.378
3312,0.02,12.12,1,117.242
3313,0.02,12.05,1,88.296
3314,0.03,11.95,1,86.741
3315,0.02,11.54,1,57.699
3316,0.45,11.58,1,52.804
3317,12.29,11.54,1,56.412
3318,42.64,11.76,1,33.124
3319,88.38,12.01,1,36.877
3320,222.64,12.68,1,67.384
3321,251.55,13.52,1,46.86
3322,733.36,15.17,1,35.329
3323,561.5,16.03,1,38.112
3324,589.74,16.9,1,61.536
3325,276.33,17,1,69.005
3326,300.74,17.44,1,55
3327,240.37,17.7,1,25.52
3328,286.08,17.77,1,28.799
3329,255.64,17.95,1,32.027
3330,33.36,17.37,1,60.69
3331,7.15,15.67,1,65.531
3332,0.15,14.04,1,72.944
3333,0.02,12.91,1,91.045
3334,0.02,12.89,1,103.516
3335,0.02,12.8,1,87.051
3336,0.02,12.84,1,75.713
3337,0.02,12.73,1,49.811
3338,0.02,12.58,1,19.646
3339,0.02,12.3,1,20.098
3340,0.13,12.14,1,44.366
3341,11.44,12.18,1,57.595
3342,36.86,12.38,1,109.559
3343,53.34,11.83,1,251.395
3344,44.65,11.73,1,253.638
3345,38.98,11.72,1,250.526
3346,46.72,11.57,1,256.553
3347,61.04,12.09,1,236.921
3348,42.77,12.17,1,244.424
3349,32.18,11.77,1,238.577
3350,18.74,11.66,1,235.046
3351,27.79,12.05,1,234.25
3352,19.95,12.08,1,196.819
3353,19.51,12.31,1,175.304
3354,8.96,12.05,1,180.958
3355,2.85,12,1,174.154
3356,0.02,12.11,1,118.967
3357,0.02,12.26,1,100.838
3358,0.02,12.07,1,115.207
3359,0.02,11.94,1,113.949
3360,0.02,11.68,0,102.179
3361,0.02,11.42,0,95.735
3362,0.02,11.09,0,96.579
3363,0.02,11.25,0,78.697
3364,0.49,11.07,0,76.283
3365,7.28,11.09,0,84.641
3366,32.48,11.15,0,110.01
3367,74.5,11.29,0,192.452
3368,140.57,12.02,0,239.858
3369,243.29,12.47,0,223.986
3370,133.85,12.5,0,197.614
3371,127.25,11.72,0,162.842
3372,203.91,11.8,0,144.246
3373,248.7,12.63,0,125.65
3374,253.57,13.19,0,104.316
3375,230.52,13.34,0,94.192
3376,92.87,13.37,0,94.367
3377,57.81,13.17,0,108.938
3378,36.41,13.01,0,142.367
3379,14.85,12.89,0,155.997
3380,0.08,12.62,0,97.848
3381,0.02,12.44,0,115.044
3382,0.02,12.25,0,121.733
3383,0.02,12.24,0,115.993
3384,0.02,12.14,0,124.267
3385,0.03,11.99,0,110.055
3386,0.02,11.92,0,98.031
3387,0.02,11.76,0,90.342
3388,0.69,11.77,0,87.804
3389,22.75,11.71,0,86.645
3390,75.25,11.71,0,83.705
3391,336.06,12.13,0,149.853
3392,489.26,13.29,0,213.605
3393,578.42,14.38,0,197.66
3394,777.53,16.03,0,155.847
3395,945.71,17.08,0,106.877
3396,946.27,18.4,0,99.867
3397,873.14,19.13,0,105.355
3398,557.92,19.07,0,106.611
3399,440.26,19.11,0,110.152
3400,249.01,18.88,0,107.023
3401,340.08,18.72,0,94.994
3402,199.94,18.74,0,119.634
3403,44.44,18.01,0,189.037
3404,0.07,16.57,0,181.13
3405,0.02,15.61,0,168.618
3406,0.02,14.44,0,193.085
3407,0.02,13.85,0,94.055
3408,0.02,12.79,1,51.038
3409,0.02,11.87,1,40.751
3410,0.02,11.29,1,44.058
3411,0.02,10.88,1,43.091
3412,1.98,10.54,1,33.271
3413,44.33,10.38,1,40.051
3414,228.21,11.13,1,111.272
3415,427.96,12.45,1,182.308
3416,604.93,14.33,1,190.902
3417,721.6,16.31,1,106.682
3418,858.84,17.74,1,85.58
3419,889.55,18.87,1,111.299
3420,914.12,19.33,1,97.298
3421,884.7,20.06,1,91.563
3422,799.86,20.2,1,92.832
3423,676.92,20.56,1,93.894
3424,524.2,21.22,1,88.042
3425,348.86,21.11,1,68.072
3426,175.49,20.55,1,177.679
3427,41.95,19.76,1,216.543
3428,0.08,18.47,1,212.39
3429,0.02,16.91,1,187.838
3430,0.03,15.46,1,185.485
3431,0.02,14.88,1,109.38
3432,0.02,13.64,1,56.086
3433,0.02,13.19,1,51.902
3434,0.02,12.3,1,53.254
3435,0.02,11.82,1,46.167
3436,2.7,11.2,1,44.632
3437,47.91,11.04,1,51.299
3438,261.09,12.18,1,130.093
3439,406.48,13.87,1,177.89
3440,591.98,15.25,1,199.239
3441,681.02,17.55,1,101.916
3442,771.9,19.99,1,113.844
3443,846.81,21.35,1,119.083
3444,680.43,22.46,1,102.3
3445,666.38,22.83,1,102.685
3446,675.52,22.76,1,102.182
3447,507.54,22.85,1,87.843
3448,426.03,22.44,1,79.831
3449,309.45,22.6,1,53.395
3450,184.29,21.82,1,73.104
3451,55.39,20.74,1,122.011
3452,0.23,19.4,1,122.742
3453,0.03,18.26,1,122.615
3454,0.02,17.01,1,116.188
3455,0.03,16.19,1,78.319
3456,0.03,15.52,1,61.002
3457,0.02,15.08,1,42.802
3458,0.02,14.8,1,40.584
3459,0.02,14.86,1,39.332
3460,0.44,14.66,1,39.84
3461,8.8,14.54,1,37.472
3462,87.32,14.59,1,40.404
3463,225.62,15.18,1,43.588
3464,329.2,15.97,1,56.063
3465,425.65,17,1,64.364
3466,246.66,16.78,1,78.181
3467,207.86,16.1,1,107.63
3468,618.31,17.04,1,77.96
3469,755.22,18.11,1,54.052
3470,399.38,18.86,1,48.285
3471,52.73,15.6,1,48.513
3472,180.12,15.27,1,41.336
3473,174.32,15.6,1,38.909
3474,43.21,15.76,1,59.19
3475,2.46,15.55,1,85.87
3476,0.02,15.09,1,136.396
3477,0.02,14.53,1,152.499
3478,0.02,14.28,1,150.312
3479,0.02,14.16,1,87.991
3480,0.03,13.86,1,43.62
3481,0.02,13.67,1,32.325
3482,0.03,13.58,1,35.964
3483,0.03,13.54,1,40.155
3484,2.56,12.98,1,29.226
3485,46.26,12.56,1,25.461
3486,171.93,12.97,1,28.921
3487,363.44,13.79,1,31.245
3488,454.51,15.18,1,41.552
3489,549.86,16.22,1,24.49
3490,823.4,17.31,1,30.925
3491,632.76,18.89,1,35.433
3492,386.94,19.09,1,46.592
3493,613.21,19.53,1,40.736
3494,493.16,20.19,1,29.794
3495,338.24,20.69,1,17.935
3496,133.54,20.51,1,22.729
3497,285.2,20.48,1,23.843
3498,238.05,20.75,1,25.434
3499,38.33,19.98,1,32.365
3500,0.1,18.24,1,33.33
3501,0.02,17.13,1,31.743
3502,0.03,16.17,1,34.32
3503,0.03,16.13,1,31.882
3504,0.03,15.94,1,47.992
3505,0.03,15.34,1,51.369
3506,0.03,14.58,1,41.549
3507,0.03,14.27,1,42.607
3508,2.9,14.12,1,39.704
3509,58.91,13.93,1,37.133
3510,161.96,14.53,1,55.682
3511,252.74,15.64,1,169.434
3512,388.36,17.04,1,171.559
3513,748.29,18.33,1,189.162
3514,806.22,19.07,1,103.163
3515,761.57,20.11,1,104.469
3516,513.48,20.63,1,101.973
3517,442.2,20.62,1,100.27
3518,445.52,20.92,1,97.358
3519,254.3,20.94,1,99.165
3520,256.11,20.79,1,92.504
3521,281.4,21.08,1,92.397
3522,150.49,20.57,1,160.26
3523,35.99,19.04,1,177.288
3524,1.11,18.03,1,154.439
3525,0.03,17.33,1,150.187
3526,0.02,16.84,1,159.537
3527,0.03,16.49,1,69.99
3528,0.02,16.33,0,47.561
3529,0.02,16.21,0,42.996
3530,0.02,15.58,0,42.935
3531,0.02,15.18,0,43.144
3532,0.92,14.91,0,49.935
3533,28.77,14.8,0,88.347
3534,77.46,14.5,0,174.933
3535,93.62,14.59,0,199.942
3536,172.66,14.89,0,201.101
3537,97.61,13.69,0,202.518
3538,149.11,12.54,0,209.416
3539,193.06,11.87,0,205.893
3540,391.54,12.18,0,167.713
3541,311.14,12.58,0,161.054
3542,142.92,12.07,0,160.669
3543,242.78,12.86,0,122.053
3544,99.7,12.39,0,141.576
3545,71.47,11.88,0,148.611
3546,163.9,12.17,0,160.766
3547,40.67,12.09,0,166.53
3548,1.45,11.86,0,155.954
3549,0.02,11.77,0,143.184
3550,0.02,11.58,0,125.969
3551,0.02,11.12,0,75.214
3552,0.02,10.63,0,46.462
3553,0.02,10.02,0,37.434
3554,0.02,10.22,0,35.38
3555,0.02,10.14,0,29.067
3556,0.59,10.28,0,28.029
3557,13.95,10.3,0,37.821
3558,81.37,10.66,0,124.496
3559,139.07,11.2,0,197.288
3560,282.12,11.96,0,228.396
3561,254.74,12.38,0,210.766
3562,353.48,12.9,0,144.057
3563,147.32,12.53,0,141.175
3564,607.93,12.33,0,117.526
3565,647.58,14.83,0,102.52
3566,94.35,11.64,0,89.93
3567,348.56,11.97,0,86.666
3568,297.04,12.64,0,95.8
3569,166.5,13.04,0,195.004
3570,103.21,13.18,0,207.695
3571,15.65,13.13,0,205.596
3572,0.02,12.02,0,192.16
3573,0.02,11.24,0,197.016
3574,0.02,10.75,0,133.53
3575,0.02,10.18,0,45.746
3576,0.02,9.87,1,42.412
3577,0.02,9.46,1,64.44
3578,0.02,9.65,1,67.475
3579,0.02,9.63,1,63.886
3580,1.41,9.6,1,59.021
3581,39.76,9.8,1,56.902
3582,84.7,9.93,1,61.544
3583,165.49,10.27,1,65.148
3584,383.86,11.29,1,60.414
3585,627.29,12.96,1,64.99
3586,851.88,14.81,1,72.558
3587,943.97,16.69,1,76.618
3588,960.82,17.66,1,81.562
3589,804.02,18.57,1,84.754
3590,827.88,19.7,1,82.513
3591,686.38,19.69,1,80.915
3592,458.78,20.35,1,57.64
3593,186.45,19.41,1,49.636
3594,105.12,18.93,1,41.592
3595,28.08,18.56,1,65.763
3596,1.17,17.16,1,89.84
3597,0.02,15.92,1,116.718
3598,0.02,14.92,1,143.165
3599,0.02,14.17,1,83.246
3600,0.02,13.7,1,75.121
3601,0.02,13.19,1,65.535
3602,0.02,13.37,1,64.351
3603,0.03,13.22,1,55.083
3604,3.06,13.39,1,58.446
3605,41.47,13.29,1,48.708
3606,139.53,13.6,1,61.615
3607,306.76,14.32,1,146.42
3608,560.95,15.85,1,189.155
3609,752,18.63,1,187.805
3610,855.32,20.43,1,121.227
3611,922.29,21.22,1,99.506
3612,932.25,22.1,1,69.718
3613,911.29,22.57,1,51.731
3614,764.98,23.08,1,58.565
3615,564.78,22.56,1,66.236
3616,535.24,23.06,1,60.873
3617,368.32,22.91,1,83.971
3618,195.17,22.76,1,162.689
3619,55.17,21.98,1,169.86
3620,0.88,20.51,1,172.793
3621,0.02,19.84,1,174.417
3622,0.02,19.48,1,211.037
3623,0.02,18.56,1,150.484
3624,0.02,16.98,1,48.233
3625,0.02,16.28,1,26.073
3626,0.02,15.44,1,31.346
3627,0.02,14.79,1,30.8
3628,3.36,14.12,1,34.603
3629,63.64,13.96,1,33.348
3630,266.16,14.82,1,48.804
3631,443.62,16.47,1,54.585
3632,607.51,18.49,1,47.468
3633,753.93,20.73,1,71.406
3634,858.21,22.59,1,86.454
3635,921.12,23.92,1,99.362
3636,937.58,24.96,1,102.505
3637,896.14,25.41,1,80.261
3638,811.55,25.8,1,81.468
3639,685.4,26.12,1,78.012
3640,536.72,26.4,1,88.925
3641,389.18,26.28,1,77.806
3642,202.97,25.88,1,79.5
3643,55.78,25.05,1,132.88
3644,1.05,23.67,1,167.857
3645,0.02,22.4,1,156.386
3646,0.02,20.49,1,150.778
3647,0.02,19.28,1,67.771
3648,0.03,18.26,1,45.383
3649,0.03,17.47,1,38.737
3650,0.02,16.66,1,25.9
3651,0.02,15.98,1,24.533
3652,2.59,15.32,1,26.566
3653,67.24,14.99,1,29.87
3654,271.08,16.19,1,31.802
3655,444.52,17.97,1,33.438
3656,613.91,19.72,1,40.32
3657,756.18,21.65,1,61.152
3658,856.52,23.07,1,69.02
3659,919.32,25.46,1,84.385
3660,927.98,26.92,1,103.664
3661,898.98,27.9,1,111.184
3662,812.5,28.35,1,112.401
3663,689.28,28.45,1,106.061
3664,545.78,28.96,1,85.148
3665,370.92,28.62,1,72.743
3666,198.32,28.35,1,131.658
3667,55.47,27.28,1,194.545
3668,0.75,25.26,1,215.941
3669,0.03,23.23,1,233.921
3670,0.02,22.02,1,250.837
3671,0.02,21.04,1,225.667
3672,0.03,20.32,1,100.529
3673,0.03,19.5,1,98.408
3674,0.03,19.76,1,70.659
3675,0.03,19.06,1,69.195
3676,3.37,17.94,1,74.197
3677,65.21,17.82,1,97.16
3678,256.15,18.78,1,165.859
3679,438.26,19.9,1,240.721
3680,606.24,21.52,1,261.905
3681,748.38,23.84,1,268.134
3682,856.47,25.84,1,238.26
3683,916.24,27.99,1,234.807
3684,921.1,28.92,1,244.811
3685,894.94,29.79,1,248.713
3686,457.59,27.43,1,233.099
3687,332.44,24.41,1,220.022
3688,336.41,24.49,1,213.47
3689,271.59,25.19,1,233.478
3690,95.37,24.66,1,298.089
3691,26.36,24.12,1,320.475
3692,0.52,23.46,1,315.946
3693,0.03,22.83,1,303.552
3694,0.03,22,1,314.873
3695,0.03,21.19,1,244.706
3696,0.03,20.42,0,132.474
3697,0.02,19.93,0,122.657
3698,0.03,19.43,0,107.096
3699,0.03,18.57,0,103.007
3700,3.59,17.85,0,100.509
3701,69.15,17.57,0,110.395
3702,234.38,18.34,0,256.474
3703,403.47,19.5,0,307.603
3704,577.05,21.36,0,292.118
3705,722.52,23.34,0,270.192
3706,822.72,26.16,0,211.503
3707,873.75,27,0,213.838
3708,891.86,28,0,204.458
3709,849.69,29.3,0,187.761
3710,775.66,30.14,0,191.835
3711,655.8,30.63,0,192.936
3712,519.17,30.69,0,179.784
3713,348.82,30.62,0,210.138
3714,177.92,29.66,0,253.764
3715,43.64,28.49,0,265.001
3716,0.84,27.43,0,252.268
3717,0.02,25.37,0,184.363
3718,0.02,23.86,0,177.675
3719,0.02,22.79,0,178.075
3720,0.03,21.86,0,139.84
3721,0.02,20.94,0,132.345
3722,0.02,20.43,0,118.128
3723,0.03,19.86,0,103.541
3724,4.54,19.63,0,94.694
3725,86.42,19.85,0,152.289
3726,214.24,21.37,0,190.853
3727,176.99,21.48,0,305.152
3728,432.33,22.37,0,291.738
3729,706.74,24.66,0,282.022
3730,838.32,26.22,0,262.389
3731,902.1,28.04,0,263.569
3732,915.71,28.53,0,276.01
3733,876.44,28.82,0,277.445
3734,792.47,29.48,0,278.88
3735,589.29,29.9,0,265.772
3736,546.34,30.36,0,252.32
3737,357.36,30.6,0,284.646
3738,132.98,29.47,0,298.862
3739,22.36,28.5,0,292.305
3740,0.48,27.39,0,296.65
3741,0.02,26.17,0,247.564
3742,0.02,24.88,0,195.157
3743,0.03,22.95,0,167.593
3744,0.05,21.24,1,164.465
3745,0.02,18.09,1,133.281
3746,0.03,16.53,1,124.501
3747,0.03,15.87,1,121.093
3748,5.75,15.19,1,108.771
3749,64.56,14.64,1,128.828
3750,113.6,14.44,1,170.286
3751,151.51,14.62,1,265.098
3752,183.76,14.43,1,281.74
3753,178.71,14.65,1,286.577
3754,254.97,14.67,1,252.713
3755,269.86,14.84,1,233.121
3756,377.25,15.23,1,216.855
3757,238.71,14.84,1,214.221
3758,234.38,15.15,1,208.856
3759,303,15.74,1,199.916
3760,178.93,15.68,1,198.566
3761,209.18,15.49,1,219.321
3762,140.01,16.01,1,239.484
3763,64.59,15.6,1,260.248
3764,2.77,15.3,1,258.94
3765,0.03,14.23,1,256.831
3766,0.02,13.47,1,270.783
3767,0.03,13,1,229.803
3768,0.02,12.61,1,220.403
3769,0.02,12.49,1,150.81
3770,0.02,12.28,1,119.489
3771,0.03,11.77,1,113.737
3772,4.54,11.36,1,122.272
3773,52.51,11.83,1,141.319
3774,136.32,12.53,1,224.574
3775,166.71,13.05,1,243.092
3776,415.91,13.98,1,227.666
3777,754.9,16.34,1,209.219
3778,852.77,18.1,1,188.026
3779,916.32,20,1,172.873
3780,928.48,21.92,1,147.462
3781,889.35,24.35,1,141.16
3782,810,26.57,1,135.477
3783,604.44,26.06,1,138.628
3784,481.25,25.29,1,150.195
3785,155.66,24.19,1,160.359
3786,77.96,21.14,1,213.652
3787,15.37,17.4,1,221.572
3788,0.03,15.17,1,189.084
3789,0.03,13.82,1,157.296
3790,0.03,14,1,167.96
3791,0.03,14.38,1,151.307
3792,0.02,14.91,1,76.134
3793,0.02,15.52,1,85.067
3794,0.02,15.01,1,94.759
3795,0.02,14.6,1,93.773
3796,0.57,14.17,1,87.116
3797,21.02,14.07,1,86.7
3798,62.75,14.46,1,87.953
3799,272.43,14.82,1,89.013
3800,528.48,16.01,1,92.673
3801,778.75,17.76,1,95.051
3802,888.05,19.09,1,90.13
3803,952.84,20.25,1,89.001
3804,965.16,21.2,1,86.973
3805,924.15,21.18,1,90.488
3806,822.96,22.16,1,102.044
3807,720.38,22.53,1,99.265
3808,559.84,22.77,1,99.891
3809,386.24,22.51,1,99.287
3810,210.44,22.13,1,111.748
3811,58.16,21.5,1,140.507
3812,1.18,19.97,1,189.803
3813,0.02,19.27,1,191.415
3814,0.03,18.54,1,230.524
3815,0.02,17.21,1,183.38
3816,0.02,16.42,1,173.254
3817,0.03,15.68,1,139.389
3818,0.02,15.05,1,135.207
3819,0.03,13.94,1,122.385
3820,3.91,13.31,1,113.105
3821,85.48,13.49,1,119.536
3822,178.33,14.07,1,120.518
3823,361.59,15.3,1,134.658
3824,312.8,16.34,1,151.451
3825,180.54,16.75,1,170.198
3826,150.44,16.95,1,170.227
3827,185.46,16.51,1,171.584
3828,161.42,16.28,1,173.811
3829,216.26,15.47,1,172.553
3830,80.93,15.22,1,152.625
3831,97.71,14.65,1,169.605
3832,70.15,15.34,1,196.898
3833,66.9,16.06,1,200.877
3834,94.62,16.84,1,272.576
3835,26.55,16.66,1,296.155
3836,1.07,15.64,1,303.673
3837,0.03,14.96,1,256.902
3838,0.03,14.6,1,242.92
3839,0.03,14.32,1,208.739
3840,0.02,13.87,1,188.247
3841,0.02,13.49,1,162.779
3842,0.02,13.51,1,143.473
3843,0.03,13.75,1,110.411
3844,1.04,13.86,1,113.483
3845,5.72,14.15,1,112.625
3846,33.43,14.05,1,118.23
3847,150.05,14.63,1,132.511
3848,247.89,15.46,1,139.244
3849,644.38,17.55,1,135.247
3850,225.73,17.3,1,137.471
3851,105.96,17.01,1,142.266
3852,50.89,16.65,1,139.707
3853,31.43,16.18,1,144.439
3854,42.36,16.16,1,135.29
3855,270.4,16.67,1,124.809
3856,199.63,17.17,1,122.813
3857,32.74,16.8,1,154.099
3858,29.44,16.24,1,224.521
3859,3.47,16.22,1,264.986
3860,0.23,15.34,1,259.096
3861,0.02,14.21,1,237.382
3862,0.03,13.92,1,209.375
3863,0.03,13.81,1,155.496
3864,0.03,13.43,0,148.49
3865,0.02,13.25,0,129.629
3866,0.02,12.84,0,132.909
3867,0.02,12.66,0,121.013
3868,4.15,11.84,0,115.504
